Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
M.Fernandes,West Ham,MID,5.5,59,OK,10.73,7.0,1.0,59.0,WHU,1147.0,1153.6000000000001,1147.0,0.05
Kamara,Aston Villa,MID,4.9,58,OK,11.84,7.0,1.0,58.0,AVL,1166.6,1184.9999999999998,1166.6,0.05
Georginio,Brighton,MID,5.6,58,OK,10.36,12.0,1.0,58.0,BHA,1163.6,1238.6,1163.6,0.05
Ugochukwu,Burnley,MID,5.0,57,OK,11.4,10.0,1.0,57.0,BUR,1149.0000000000002,1220.8,1149.0000000000002,0.05
Henderson,Brentford,MID,5.0,57,OK,11.4,4.0,1.0,57.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.05
Yarmoliuk,Brentford,MID,5.0,57,OK,11.4,57.0,1.0,57.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.05
Haaland,Man City,FWD,14.1,157,OK,11.13,22.0,1.1,172.7,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.15
Thiago,Brentford,FWD,6.5,108,OK,16.62,26.0,1.0,108.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.09
Ekitiké,Liverpool,FWD,9.1,84,DOUBT,9.23,16.0,1.0,84.0,LIV,1213.6666666666667,1226.6666666666665,1213.6666666666667,0.07
Bowen,West Ham,FWD,7.7,84,OK,10.91,10.0,1.0,84.0,WHU,1147.0,1153.6000000000001,1147.0,0.07
João Pedro,Chelsea,FWD,7.2,81,OK,11.25,15.0,1.0,81.0,CHE,1136.3999999999999,1172.0666666666668,1136.3999999999999,0.07
Calvert-Lewin,Leeds,FWD,5.9,81,OK,13.73,24.0,1.0,81.0,LEE,1175.1333333333334,1173.5333333333333,1175.1333333333334,0.07
Mateta,Crystal Palace,FWD,7.6,78,OK,10.26,15.0,1.0,78.0,CRY,1161.0,1188.2666666666667,1161.0,0.07
Watkins,Aston Villa,FWD,8.6,79,OK,9.19,29.0,1.0,79.0,AVL,1166.6,1184.9999999999998,1166.6,0.07
Woltemade,Newcastle,FWD,7.3,74,OK,10.14,18.0,1.0,74.0,NEW,1117.3333333333333,1170.6,1117.3333333333333,0.07
Richarlison,Spurs,FWD,6.4,72,OK,11.25,11.0,1.0,72.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.06
Welbeck,Brighton,FWD,6.3,64,OK,10.16,5.0,1.0,64.0,BHA,1163.6,1238.6,1163.6,0.06
Raúl,Fulham,FWD,6.2,57,OK,9.19,16.0,1.0,57.0,FUL,1144.3333333333333,1197.0000000000002,1144.3333333333333,0.05
Gyökeres,Arsenal,FWD,8.8,52,OK,5.91,11.0,1.0,52.0,ARS,1151.5333333333333,1208.2666666666667,1151.5333333333333,0.05
Isidor,Sunderland,FWD,5.3,50,DOUBT,9.43,3.0,1.0,50.0,SUN,1130.8,1183.8,1130.8,0.04
Wilson,West Ham,FWD,5.8,50,OK,8.62,7.0,1.0,50.0,WHU,1147.0,1153.6000000000001,1147.0,0.04
Evanilson,Bournemouth,FWD,7.0,49,OK,7.0,11.0,1.0,49.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.04
Kroupi.Jr,Bournemouth,FWD,4.6,41,OK,8.91,1.0,1.0,41.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.04
Šeško,Man Utd,FWD,7.2,40,OK,5.56,40.0,1.0,40.0,MUN,1192.9333333333334,1205.3999999999999,1192.9333333333334,0.03
Barry,Everton,FWD,5.7,35,OK,6.14,10.0,1.0,35.0,EVE,1119.4666666666667,1153.3333333333335,1119.4666666666667,0.03
Strand Larsen,Wolves,FWD,6.1,32,OK,5.25,2.0,1.0,32.0,WOL,1174.0666666666668,1218.2666666666667,1174.0666666666668,0.03
Beto,Everton,FWD,5.0,31,OK,6.2,31.0,1.0,31.0,EVE,1119.4666666666667,1153.3333333333335,1119.4666666666667,0.03
Brobbey,Sunderland,FWD,5.5,27,OK,4.91,3.0,1.0,27.0,SUN,1130.8,1183.8,1130.8,0.02
Zirkzee,Man Utd,FWD,5.8,28,OK,4.83,10.0,1.0,28.0,MUN,1192.9333333333334,1205.3999999999999,1192.9333333333334,0.02
Toti,Wolves,FWD,5.4,28,OK,5.19,8.0,1.0,28.0,WOL,1174.0666666666668,1218.2666666666667,1174.0666666666668,0.02
Mayenda,Sunderland,FWD,5.2,22,OK,4.23,5.0,1.0,22.0,SUN,1130.8,1183.8,1130.8,0.02
Kolo Muani,Spurs,FWD,6.9,21,OK,3.04,7.0,1.0,21.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.02
Kostoulas,Brighton,FWD,4.8,18,OK,3.75,7.0,1.0,18.0,BHA,1163.6,1238.6,1163.6,0.02
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1136.3999999999999,1172.0666666666668,1136.3999999999999,0.01
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,0.0,1.0,12.0,WHU,1147.0,1153.6000000000001,1147.0,0.01
Enes Ünal,Bournemouth,FWD,5.4,11,OK,2.04,2.0,1.0,11.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.01
Wissa,Newcastle,FWD,7.3,9,OK,1.23,7.0,1.0,9.0,NEW,1117.3333333333333,1170.6,1117.3333333333333,0.01
Kalimuendo,Nott'm Forest,FWD,6.0,8,OK,1.33,1.0,1.0,8.0,NFO,1163.1333333333334,1178.9333333333332,1163.1333333333334,0.01
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1151.5333333333333,1208.2666666666667,1151.5333333333333,0.0
Scarlett,Spurs,FWD,4.3,1,OK,0.23,1.0,1.0,1.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.0
Casey,Man City,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.0
Graham,Everton,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,EVE,1119.4666666666667,1153.3333333333335,1119.4666666666667,0.0
