Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Ramsdale,Newcastle,GKP,4.8,10,OK,2.08,5.0,1.0,10.0,NEW,1154.9909502262444,1179.9411764705883,1179.9411764705883,0.01,0.0,0.011441248317463482
M.Bizot,Aston Villa,GKP,4.2,9,OK,2.14,1.0,1.0,9.0,AVL,1245.1312217194572,1230.4027149321266,1230.4027149321266,0.01,0.0,0.007883597689017686
Hermansen,West Ham,GKP,4.3,9,OK,2.09,0.0,1.0,9.0,WHU,1093.4524886877828,1151.9049773755655,1151.9049773755655,0.01,0.0,0.007813144466573177
John,Nott'm Forest,GKP,4.0,7,OK,1.75,7.0,1.0,7.0,NFO,1173.633484162896,1191.886877828054,1191.886877828054,0.01,0.0,0.009984168985638198
José Sá,Wolves,GKP,4.2,7,OK,1.67,2.0,1.0,7.0,WOL,1166.5656108597288,1232.2760180995476,1232.2760180995476,0.01,0.0,0.00681665461034836
Jörgensen,Chelsea,GKP,4.3,1,OK,0.23,0.0,1.0,1.0,CHE,1166.0723981900453,1217.470588235294,1217.470588235294,0.0,0.0,0.0008213750785137944
Chalobah,Chelsea,DEF,5.3,94,OK,17.74,12.0,1.0,94.0,CHE,1166.0723981900453,1217.470588235294,1217.470588235294,0.08,0.0,0.08410880803981255
Guéhi,Crystal Palace,DEF,4.6,93,OK,20.22,93.0,1.0,93.0,CRY,1146.9095022624435,1177.4705882352944,1177.4705882352944,0.08,0.0,0.13427086976070338
Muñoz,Crystal Palace,DEF,5.8,89,DOUBT,15.34,0.0,1.0,89.0,CRY,1146.9095022624435,1177.4705882352944,1177.4705882352944,0.08,0.0,0.07558575211070588
Lacroix,Crystal Palace,DEF,5.2,81,OK,15.58,1.0,1.0,81.0,CRY,1146.9095022624435,1177.4705882352944,1177.4705882352944,0.07,0.0,0.06938602188140079
J.Timber,Arsenal,DEF,5.6,80,OK,14.29,2.0,1.0,80.0,ARS,1153.366515837104,1193.452488687783,1193.452488687783,0.07,0.0,0.06820548012724026
Keane,Everton,DEF,4.7,81,DOUBT,17.23,5.0,1.0,81.0,EVE,1117.1538461538464,1155.3891402714933,1155.3891402714933,0.07,0.0,0.07313553248401157
Rúben,Man City,DEF,5.7,81,OK,14.21,14.0,1.0,81.0,MCI,1143.7239819004526,1192.9276018099547,1192.9276018099547,0.07,0.0,0.07611526454936143
Calafiori,Arsenal,DEF,5.7,77,OK,13.51,77.0,1.0,77.0,ARS,1153.366515837104,1193.452488687783,1193.452488687783,0.06,0.0,0.10968178561002148
Tarkowski,Everton,DEF,5.5,77,OK,14.0,4.0,1.0,77.0,EVE,1117.1538461538464,1155.3891402714933,1155.3891402714933,0.07,0.0,0.06906763896123223
Senesi,Bournemouth,DEF,4.6,76,OK,16.52,5.0,1.0,76.0,BOU,1188.2986425339368,1203.89592760181,1203.89592760181,0.06,0.0,0.0660356083755229
Matheus N.,Man City,DEF,5.4,76,OK,14.07,19.0,1.0,76.0,MCI,1143.7239819004526,1192.9276018099547,1192.9276018099547,0.06,0.0,0.0748578537913874
Cash,Aston Villa,DEF,4.9,75,DOUBT,15.31,2.0,1.0,75.0,AVL,1245.1312217194572,1230.4027149321266,1230.4027149321266,0.06,1.5,0.06331260412108018
Richards,Crystal Palace,DEF,4.6,75,OK,16.3,3.0,1.0,75.0,CRY,1146.9095022624435,1177.4705882352944,1177.4705882352944,0.06,0.0,0.06547934255882498
Ballard,Sunderland,DEF,4.7,75,OK,15.96,17.0,1.0,75.0,SUN,1146.665158371041,1187.1538461538462,1187.1538461538462,0.06,0.0,0.07320028510334997
James,Chelsea,DEF,5.6,74,OK,13.21,13.0,1.0,74.0,CHE,1166.0723981900453,1217.470588235294,1217.470588235294,0.06,2.0,0.0698990191815239
O'Reilly,Man City,DEF,5.3,74,OK,13.96,12.0,1.0,74.0,MCI,1143.7239819004526,1192.9276018099547,1192.9276018099547,0.06,0.0,0.06907376430470685
Mitchell,Crystal Palace,DEF,5.0,71,OK,14.2,1.0,1.0,71.0,CRY,1146.9095022624435,1177.4705882352944,1177.4705882352944,0.06,0.0,0.06089324074536643
Cucurella,Chelsea,DEF,6.2,70,OK,11.29,7.0,1.0,70.0,CHE,1166.0723981900453,1217.470588235294,1217.470588235294,0.06,0.0,0.0615209933806832
Mukiele,Sunderland,DEF,4.2,70,OK,16.67,14.0,1.0,70.0,SUN,1146.665158371041,1187.1538461538462,1187.1538461538462,0.06,0.0,0.06721959437568846
Gusto,Chelsea,DEF,5.0,67,OK,13.4,17.0,1.0,67.0,CHE,1166.0723981900453,1217.470588235294,1217.470588235294,0.06,0.0,0.06480649369473838
Gvardiol,Man City,DEF,6.0,67,OK,11.17,14.0,1.0,67.0,MCI,1143.7239819004526,1192.9276018099547,1192.9276018099547,0.06,0.0,0.06437943080827047
Van Hecke,Brighton,DEF,4.6,66,OK,14.35,1.0,1.0,66.0,BHA,1207.158371040724,1231.904977375566,1231.904977375566,0.05,0.0,0.05414378643237305
Van de Ven,Spurs,DEF,4.5,65,OK,14.44,1.0,1.0,65.0,TOT,1156.665158371041,1193.5837104072398,1193.5837104072398,0.05,0.0,0.0550443168980446
Virgil,Liverpool,DEF,5.9,64,OK,10.85,8.0,1.0,64.0,LIV,1102.900452488688,1134.2171945701357,1134.2171945701357,0.06,0.0,0.06136390837063456
Andersen,Fulham,DEF,4.6,63,OK,13.7,9.0,1.0,63.0,FUL,1126.5701357466062,1179.7330316742084,1179.7330316742084,0.05,0.0,0.05874210362801614
Alderete,Sunderland,DEF,4.0,63,OK,15.75,13.0,1.0,63.0,SUN,1146.665158371041,1187.1538461538462,1187.1538461538462,0.05,0.0,0.060733493163999216
Konaté,Liverpool,DEF,5.4,62,OK,11.48,10.0,1.0,62.0,LIV,1102.900452488688,1134.2171945701357,1134.2171945701357,0.05,0.0,0.060834909160542884
Truffert,Bournemouth,DEF,4.5,61,OK,13.56,5.0,1.0,61.0,BOU,1188.2986425339368,1203.89592760181,1203.89592760181,0.05,0.0,0.05357605962542424
Dalot,Man Utd,DEF,4.4,59,OK,13.41,14.0,1.0,59.0,MUN,1135.660633484163,1160.3755656108597,1160.3755656108597,0.05,0.0,0.05929114852033395
Tete,Fulham,DEF,4.5,58,OK,12.89,11.0,1.0,58.0,FUL,1126.5701357466062,1179.7330316742084,1179.7330316742084,0.05,0.0,0.05569056577721011
Rodon,Leeds,DEF,4.0,56,OK,14.0,4.0,1.0,56.0,LEE,1161.787330316742,1231.1402714932126,1231.1402714932126,0.05,0.0,0.0477606015833462
Hume,Sunderland,DEF,4.5,56,OK,12.44,11.0,1.0,56.0,SUN,1146.665158371041,1187.1538461538462,1187.1538461538462,0.05,2.75,0.055974211106071405
Thiaw,Newcastle,DEF,5.0,55,OK,11.0,6.0,1.0,55.0,NEW,1154.9909502262444,1179.9411764705883,1179.9411764705883,0.05,0.0,0.05017199262176579
Pedro Porro,Spurs,DEF,5.3,54,OK,10.19,1.0,1.0,54.0,TOT,1156.665158371041,1193.5837104072398,1193.5837104072398,0.05,4.0,0.04917962559992722
Digne,Aston Villa,DEF,4.5,53,OK,11.78,2.0,1.0,53.0,AVL,1245.1312217194572,1230.4027149321266,1230.4027149321266,0.04,3.25,0.046854578017718515
Collins,Brentford,DEF,4.9,53,OK,10.82,12.0,1.0,53.0,BRE,1140.2443438914029,1189.6425339366515,1189.6425339366515,0.04,0.0,0.05161214251210486
Van den Berg,Brentford,DEF,4.5,52,OK,11.56,11.0,1.0,52.0,BRE,1140.2443438914029,1189.6425339366515,1189.6425339366515,0.04,0.0,0.05018314182365896
N.Williams,Nott'm Forest,DEF,4.7,52,OK,11.06,9.0,1.0,52.0,NFO,1173.633484162896,1191.886877828054,1191.886877828054,0.04,0.0,0.04891403797165604
Lewis-Potter,Brentford,DEF,4.8,51,OK,10.62,51.0,1.0,51.0,BRE,1140.2443438914029,1189.6425339366515,1189.6425339366515,0.04,1.25,0.07392977091106877
O'Brien,Everton,DEF,4.9,51,OK,10.41,3.0,1.0,51.0,EVE,1117.1538461538464,1155.3891402714933,1155.3891402714933,0.04,0.0,0.04595854171480491
Saliba,Arsenal,DEF,5.9,49,OK,8.31,8.0,1.0,49.0,ARS,1153.366515837104,1193.452488687783,1193.452488687783,0.04,0.0,0.0457496218052496
Konsa,Aston Villa,DEF,4.4,49,OK,11.14,3.0,1.0,49.0,AVL,1245.1312217194572,1230.4027149321266,1230.4027149321266,0.04,0.0,0.04153111772255709
Livramento,Newcastle,DEF,4.9,47,OK,9.59,2.0,1.0,47.0,NEW,1154.9909502262444,1179.9411764705883,1179.9411764705883,0.04,0.0,0.041018993967795
Hartman,Burnley,DEF,4.0,46,OK,11.5,4.0,1.0,46.0,BUR,1154.9819004524886,1154.0950226244345,1154.0950226244345,0.04,1.5,0.04358393287722256
De Cuyper,Brighton,DEF,4.3,46,OK,10.7,6.0,1.0,46.0,BHA,1207.158371040724,1231.904977375566,1231.904977375566,0.04,0.75,0.04135870942622799
Dorgu,Brentford,DEF,4.1,43,OK,10.49,43.0,1.0,43.0,BRE,1140.2443438914029,1189.6425339366515,1189.6425339366515,0.04,0.0,0.0614470296031737
Estève,Burnley,DEF,3.9,42,DOUBT,10.77,1.0,1.0,42.0,BUR,1154.9819004524886,1154.0950226244345,1154.0950226244345,0.04,0.0,0.03699868655780126
Bogle,Leeds,DEF,4.4,42,OK,9.55,8.0,1.0,42.0,LEE,1161.787330316742,1231.1402714932126,1231.1402714932126,0.03,0.0,0.038663344138899304
Shaw,Man Utd,DEF,4.5,42,OK,9.33,8.0,1.0,42.0,MUN,1135.660633484163,1160.3755656108597,1160.3755656108597,0.04,0.0,0.041021201592556636
F.Kadıoğlu,Brighton,DEF,4.4,40,OK,9.09,40.0,1.0,40.0,BHA,1207.158371040724,1231.904977375566,1231.904977375566,0.03,0.0,0.05519906262970566
Mykolenko,Everton,DEF,4.9,40,OK,8.16,2.0,1.0,40.0,EVE,1117.1538461538464,1155.3891402714933,1155.3891402714933,0.03,0.0,0.03583208337086484
Semenyo,Bournemouth,MID,7.4,99,OK,13.38,16.0,1.0,99.0,BOU,1188.2986425339368,1203.89592760181,1188.2986425339368,0.08,2.5,0.09484147836748992
B.Fernandes,Man Utd,MID,9.1,99,OK,10.88,14.0,1.0,99.0,MUN,1135.660633484163,1160.3755656108597,1135.660633484163,0.09,0.0,0.09580326797646035
Rogers,Aston Villa,MID,7.3,91,OK,12.47,30.0,1.0,91.0,AVL,1245.1312217194572,1230.4027149321266,1245.1312217194572,0.07,0.0,0.08995035868214292
Foden,Man City,MID,8.2,91,OK,11.1,14.0,1.0,91.0,MCI,1143.7239819004526,1192.9276018099547,1143.7239819004526,0.08,2.0,0.08988182605840253
Bruno G.,Newcastle,MID,6.8,86,OK,12.65,5.0,1.0,86.0,NEW,1154.9909502262444,1179.9411764705883,1154.9909502262444,0.07,0.0,0.07748978464503845
Wilson,Fulham,MID,5.8,80,DOUBT,13.79,18.0,1.0,80.0,FUL,1126.5701357466062,1179.7330316742084,1126.5701357466062,0.07,4.5,0.08619081663801553
Saka,Arsenal,MID,10.3,78,DOUBT,7.57,14.0,1.0,78.0,ARS,1153.366515837104,1193.452488687783,1153.366515837104,0.07,4.5,0.08002659929225482
Neto,Chelsea,MID,7.3,78,OK,10.68,8.0,1.0,78.0,CHE,1166.0723981900453,1217.470588235294,1166.0723981900453,0.07,1.5,0.07298003119882654
Dewsbury-Hall,Everton,MID,5.0,75,DOUBT,15.0,1.0,1.0,75.0,EVE,1117.1538461538464,1155.3891402714933,1117.1538461538464,0.07,1.5,0.06910417957722233
Gravenberch,Liverpool,MID,5.7,72,OK,12.63,6.0,1.0,72.0,LIV,1102.900452488688,1134.2171945701357,1102.900452488688,0.07,0.0,0.06909055103573054
Xhaka,Sunderland,MID,5.2,71,OK,13.65,6.0,1.0,71.0,SUN,1146.665158371041,1187.1538461538462,1146.665158371041,0.06,3.25,0.0684157876667732
Enzo,Chelsea,MID,6.5,70,OK,10.77,4.0,1.0,70.0,CHE,1166.0723981900453,1217.470588235294,1166.0723981900453,0.06,0.0,0.06243180107255667
Cullen,Burnley,MID,5.0,69,OK,13.8,6.0,1.0,69.0,BUR,1154.9819004524886,1154.0950226244345,1154.9819004524886,0.06,0.75,0.06402697736737564
Anderson,Nott'm Forest,MID,5.3,68,OK,12.83,6.0,1.0,68.0,NFO,1173.633484162896,1191.886877828054,1173.633484162896,0.06,1.5,0.06279643602071149
J.Palhinha,Spurs,MID,5.5,66,OK,12.0,5.0,1.0,66.0,TOT,1156.665158371041,1193.5837104072398,1156.665158371041,0.06,0.0,0.06008653368437111
Garner,Everton,MID,5.0,64,OK,12.8,8.0,1.0,64.0,EVE,1117.1538461538464,1155.3891402714933,1117.1538461538464,0.06,2.0,0.06409144116229427
Trossard,Arsenal,MID,6.9,62,OK,8.99,4.0,1.0,62.0,ARS,1153.366515837104,1193.452488687783,1153.366515837104,0.05,2.5,0.05835092234419013
Caicedo,Chelsea,MID,5.7,61,OK,10.7,61.0,1.0,61.0,CHE,1166.0723981900453,1217.470588235294,1166.0723981900453,0.05,0.0,0.08893101334099074
Anthony,Burnley,MID,5.2,60,OK,11.54,3.0,1.0,60.0,BUR,1154.9819004524886,1154.0950226244345,1154.9819004524886,0.05,1.25,0.05484934437083499
Gibbs-White,Nott'm Forest,MID,7.3,60,OK,8.22,5.0,1.0,60.0,NFO,1173.633484162896,1191.886877828054,1173.633484162896,0.05,5.0,0.058365751253985576
E Le Fee,Sunderland,MID,4.9,58,OK,11.84,2.0,1.0,58.0,SUN,1146.665158371041,1187.1538461538462,1146.665158371041,0.05,0.0,0.05180239372092196
Doku,Man City,MID,6.4,59,OK,9.22,0.0,1.0,59.0,MCI,1143.7239819004526,1192.9276018099547,1143.7239819004526,0.05,2.5,0.05377171500575637
Wieffer,Brighton,MID,4.9,57,OK,11.63,3.0,1.0,57.0,BHA,1207.158371040724,1231.904977375566,1207.158371040724,0.05,0.0,0.04895795068632816
Reijnders,Man City,MID,5.2,57,OK,10.96,11.0,1.0,57.0,MCI,1143.7239819004526,1192.9276018099547,1143.7239819004526,0.05,1.5,0.05788109810375727
M.Fernandes,West Ham,MID,5.5,54,OK,9.82,54.0,1.0,54.0,WHU,1093.4524886877828,1151.9049773755655,1093.4524886877828,0.05,0.0,0.08395426499981379
Kamara,Aston Villa,MID,4.9,53,OK,10.82,3.0,1.0,53.0,AVL,1245.1312217194572,1230.4027149321266,1245.1312217194572,0.04,0.0,0.04425236395880424
Henderson,Brentford,MID,5.0,53,OK,10.6,9.0,1.0,53.0,BRE,1140.2443438914029,1189.6425339366515,1140.2443438914029,0.05,0.0,0.05200639697770581
Cherki,Man City,MID,6.6,53,OK,8.03,53.0,1.0,53.0,MCI,1143.7239819004526,1192.9276018099547,1143.7239819004526,0.05,0.75,0.07943350094752791
Cunha,Man City,MID,8.0,53,OK,6.62,53.0,1.0,53.0,MCI,1143.7239819004526,1192.9276018099547,1143.7239819004526,0.05,0.0,0.07877774832550649
McGinn,Aston Villa,MID,5.4,50,OK,9.26,7.0,1.0,50.0,AVL,1245.1312217194572,1230.4027149321266,1245.1312217194572,0.04,2.0,0.04569799472333868
Ampadu,Leeds,MID,4.9,50,OK,10.2,50.0,1.0,50.0,LEE,1161.787330316742,1231.1402714932126,1161.787330316742,0.04,0.0,0.07316313216879905
Ugochukwu,Burnley,MID,5.0,49,OK,9.8,49.0,1.0,49.0,BUR,1154.9819004524886,1154.0950226244345,1154.9819004524886,0.04,0.0,0.07212234232187141
Scott,Bournemouth,MID,5.0,49,OK,9.8,3.0,1.0,49.0,BOU,1188.2986425339368,1203.89592760181,1188.2986425339368,0.04,1.5,0.04426496683345137
Georginio,Brighton,MID,5.6,46,OK,8.21,2.0,1.0,46.0,BHA,1207.158371040724,1231.904977375566,1207.158371040724,0.04,0.0,0.03926576755553223
Haaland,Man City,FWD,14.1,151,OK,10.71,29.0,1.1,166.1,MCI,1143.7239819004526,1192.9276018099547,1143.7239819004526,0.15,6.25,0.16844099017656852
Thiago,Brentford,FWD,6.5,84,OK,12.92,4.0,1.0,84.0,BRE,1140.2443438914029,1189.6425339366515,1140.2443438914029,0.07,5.0,0.0805090597395176
Ekitiké,Liverpool,FWD,9.0,77,OK,8.56,22.0,1.0,77.0,LIV,1102.900452488688,1134.2171945701357,1102.900452488688,0.07,0.0,0.08377909338190948
Bowen,West Ham,FWD,7.6,75,OK,9.87,9.0,1.0,75.0,WHU,1093.4524886877828,1151.9049773755655,1093.4524886877828,0.07,4.5,0.07846705813708085
João Pedro,Chelsea,FWD,7.2,72,OK,10.0,8.0,1.0,72.0,CHE,1166.0723981900453,1217.470588235294,1166.0723981900453,0.06,0.0,0.06654818356085711
Woltemade,Newcastle,FWD,7.4,71,OK,9.59,15.0,1.0,71.0,NEW,1154.9909502262444,1179.9411764705883,1154.9909502262444,0.06,0.0,0.07056332344771657
Calvert-Lewin,Leeds,FWD,5.8,70,OK,12.07,22.0,1.0,70.0,LEE,1161.787330316742,1231.1402714932126,1161.787330316742,0.06,0.0,0.0735074292613581
Mateta,Crystal Palace,FWD,7.7,65,OK,8.44,4.0,1.0,65.0,CRY,1146.9095022624435,1177.4705882352944,1146.9095022624435,0.06,5.0,0.06347492967526344
Richarlison,Spurs,FWD,6.4,65,OK,10.16,6.0,1.0,65.0,TOT,1156.665158371041,1193.5837104072398,1156.665158371041,0.06,2.5,0.06198855345567495
Welbeck,Brighton,FWD,6.4,59,DOUBT,9.22,1.0,1.0,59.0,BHA,1207.158371040724,1231.904977375566,1207.158371040724,0.05,5.0,0.05359694432158092
Watkins,Aston Villa,FWD,8.5,55,OK,6.47,10.0,1.0,55.0,AVL,1245.1312217194572,1230.4027149321266,1245.1312217194572,0.04,5.0,0.05380958956878192
Isidor,Sunderland,FWD,5.4,48,OK,8.89,1.0,1.0,48.0,SUN,1146.665158371041,1187.1538461538462,1146.665158371041,0.04,0.0,0.04247098609779293
Gyökeres,Arsenal,FWD,8.8,46,OK,5.23,7.0,1.0,46.0,ARS,1153.366515837104,1193.452488687783,1153.366515837104,0.04,0.0,0.044131678266259695
Evanilson,Bournemouth,FWD,7.0,46,OK,6.57,8.0,1.0,46.0,BOU,1188.2986425339368,1203.89592760181,1188.2986425339368,0.04,2.5,0.045527275773568805
Raúl,Fulham,FWD,6.3,44,OK,6.98,5.0,1.0,44.0,FUL,1126.5701357466062,1179.7330316742084,1126.5701357466062,0.04,0.0,0.04216337580129493
Wilson,West Ham,FWD,5.8,44,OK,7.59,2.0,1.0,44.0,WHU,1093.4524886877828,1151.9049773755655,1093.4524886877828,0.04,0.0,0.041519865261345816
Flemming,Burnley,FWD,5.3,41,OK,7.74,7.0,1.0,41.0,BUR,1154.9819004524886,1154.0950226244345,1154.9819004524886,0.04,0.0,0.03974088250388833
Kroupi.Jr,Bournemouth,FWD,4.6,41,OK,8.91,6.0,1.0,41.0,BOU,1188.2986425339368,1203.89592760181,1188.2986425339368,0.03,0.0,0.03803757606220536
Nmecha,Leeds,FWD,5.0,37,DOUBT,7.4,0.0,1.0,37.0,LEE,1161.787330316742,1231.1402714932126,1161.787330316742,0.03,5.0,0.03615119471870071
Igor Jesus,Nott'm Forest,FWD,5.8,33,OK,5.69,4.0,1.0,33.0,NFO,1173.633484162896,1191.886877828054,1173.633484162896,0.03,0.0,0.03050356050938224
Strand Larsen,Wolves,FWD,6.1,30,OK,4.92,2.0,1.0,30.0,WOL,1166.5656108597288,1232.2760180995476,1166.5656108597288,0.03,0.0,0.026916617211833464
Barry,Everton,FWD,5.7,27,OK,4.74,4.0,1.0,27.0,EVE,1117.1538461538464,1155.3891402714933,1117.1538461538464,0.02,0.0,0.026674929422295664
Beto,Everton,FWD,5.0,26,OK,5.2,1.0,1.0,26.0,EVE,1117.1538461538464,1155.3891402714933,1117.1538461538464,0.02,2.5,0.026137850306410516
Brobbey,Sunderland,FWD,5.5,25,OK,4.55,2.0,1.0,25.0,SUN,1146.665158371041,1187.1538461538462,1146.665158371041,0.02,0.0,0.02302328609818754
Wood,Nott'm Forest,FWD,7.2,25,DOUBT,3.47,25.0,1.0,25.0,NFO,1173.633484162896,1191.886877828054,1173.633484162896,0.02,5.0,0.04047260123451554
Nketiah,Crystal Palace,FWD,5.4,22,OK,4.07,3.0,1.0,22.0,CRY,1146.9095022624435,1177.4705882352944,1146.9095022624435,0.02,0.0,0.021012991829311115
Toti,Wolves,FWD,5.4,21,OK,3.89,8.0,1.0,21.0,WOL,1166.5656108597288,1232.2760180995476,1166.5656108597288,0.02,0.0,0.022801975090279307
Zirkzee,Man Utd,FWD,5.8,20,OK,3.45,3.0,1.0,20.0,MUN,1135.660633484163,1160.3755656108597,1135.660633484163,0.02,0.0,0.01946003880771851
Kolo Muani,Spurs,FWD,6.9,16,OK,2.32,4.0,1.0,16.0,TOT,1156.665158371041,1193.5837104072398,1156.665158371041,0.01,0.0,0.016253623500232763
Kostoulas,Brighton,FWD,4.8,12,OK,2.5,2.0,1.0,12.0,BHA,1207.158371040724,1231.904977375566,1207.158371040724,0.01,0.0,0.011100449055783375
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1166.0723981900453,1217.470588235294,1166.0723981900453,0.01,0.0,0.0102909562207511
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,0.0,1.0,12.0,WHU,1093.4524886877828,1151.9049773755655,1093.4524886877828,0.01,0.0,0.010974413725465855
Enes Ünal,Bournemouth,FWD,5.4,10,OK,1.85,1.0,1.0,10.0,BOU,1188.2986425339368,1203.89592760181,1188.2986425339368,0.01,0.0,0.009004470439504366
Mané,Wolves,FWD,4.5,9,OK,2.0,5.0,1.0,9.0,WOL,1166.5656108597288,1232.2760180995476,1166.5656108597288,0.01,0.0,0.01071521385821396
Kalimuendo,Nott'm Forest,FWD,6.0,8,OK,1.33,1.0,1.0,8.0,NFO,1173.633484162896,1191.886877828054,1173.633484162896,0.01,0.0,0.007412876436637583
Kusi-Asare,Fulham,FWD,4.5,3,OK,0.67,1.0,1.0,3.0,FUL,1126.5701357466062,1179.7330316742084,1126.5701357466062,0.0,0.0,0.0032843050624166577
Wissa,Newcastle,FWD,7.3,3,OK,0.41,2.0,1.0,3.0,NEW,1154.9909502262444,1179.9411764705883,1154.9909502262444,0.0,0.0,0.00380955365852703
Solanke,Spurs,FWD,7.2,2,DOUBT,0.28,0.0,1.0,2.0,TOT,1156.665158371041,1193.5837104072398,1156.665158371041,0.0,5.0,0.006051881090512199
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1153.366515837104,1193.452488687783,1153.366515837104,0.0,0.0,0.0008670270779225875
