Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
Rodon,Leeds,DEF,4.1,51,OK,12.44,2.0,1.0,51.0,LEE,1174.076923076923,1224.9547511312217,1224.9547511312217,0.04
Konaté,Liverpool,DEF,5.4,51,OK,9.44,12.0,1.0,51.0,LIV,1125.6787330316743,1196.5339366515839,1196.5339366515839,0.04
Matheus N.,Man City,DEF,5.3,51,OK,9.62,5.0,1.0,51.0,MCI,1129.4886877828055,1155.2081447963803,1155.2081447963803,0.04
Truffert,Bournemouth,DEF,4.5,50,OK,11.11,5.0,1.0,50.0,BOU,1142.0090497737558,1191.769230769231,1191.769230769231,0.04
Alderete,Sunderland,DEF,4.1,49,OK,11.95,4.0,1.0,49.0,SUN,1184.076923076923,1274.8552036199096,1274.8552036199096,0.04
Pedro Porro,Spurs,DEF,5.4,48,OK,8.89,2.0,1.0,48.0,TOT,1142.9140271493213,1205.4343891402716,1205.4343891402716,0.04
Thiaw,Newcastle,DEF,5.0,47,OK,9.4,17.0,1.0,47.0,NEW,1086.556561085973,1165.6199095022623,1165.6199095022623,0.04
Konsa,Aston Villa,DEF,4.4,46,OK,10.45,11.0,1.0,46.0,AVL,1195.606334841629,1183.8371040723982,1183.8371040723982,0.04
Tete,Fulham,DEF,4.5,44,OK,9.78,12.0,1.0,44.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.04
Livramento,Newcastle,DEF,4.9,44,OK,8.98,5.0,1.0,44.0,NEW,1086.556561085973,1165.6199095022623,1165.6199095022623,0.04
Hume,Sunderland,DEF,4.5,44,OK,9.78,2.0,1.0,44.0,SUN,1184.076923076923,1274.8552036199096,1274.8552036199096,0.03
Gusto,Chelsea,DEF,4.9,43,OK,8.78,3.0,1.0,43.0,CHE,1178.606334841629,1173.3529411764707,1173.3529411764707,0.04
Bassey,Fulham,DEF,4.5,43,OK,9.56,6.0,1.0,43.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.04
De Ligt,Man Utd,DEF,5.0,43,OK,8.6,2.0,1.0,43.0,MUN,1108.3393665158374,1175.3348416289593,1175.3348416289593,0.04
Hartman,Burnley,DEF,4.0,42,OK,10.5,5.0,1.0,42.0,BUR,1164.3936651583713,1178.972850678733,1178.972850678733,0.04
N.Williams,Nott'm Forest,DEF,4.7,42,OK,8.94,9.0,1.0,42.0,NFO,1162.0090497737556,1173.7058823529414,1173.7058823529414,0.04
Saliba,Arsenal,DEF,6.0,41,OK,6.83,0.0,1.0,41.0,ARS,1142.0950226244345,1163.9366515837103,1163.9366515837103,0.04
Gvardiol,Man City,DEF,5.8,41,OK,7.07,6.0,1.0,41.0,MCI,1129.4886877828055,1155.2081447963803,1155.2081447963803,0.04
Van den Berg,Brentford,DEF,4.5,40,OK,8.89,3.0,1.0,40.0,BRE,1128.7239819004524,1170.0045248868778,1170.0045248868778,0.03
O'Brien,Everton,DEF,4.9,40,OK,8.16,6.0,1.0,40.0,EVE,1180.6515837104073,1164.493212669683,1164.493212669683,0.03
Dalot,Man Utd,DEF,4.4,40,DOUBT,9.09,40.0,1.0,40.0,MUN,1108.3393665158374,1175.3348416289593,1175.3348416289593,0.03
Pau,Aston Villa,DEF,4.3,39,OK,9.07,10.0,1.0,39.0,AVL,1195.606334841629,1183.8371040723982,1183.8371040723982,0.03
Estève,Burnley,DEF,3.9,38,OK,9.74,7.0,1.0,38.0,BUR,1164.3936651583713,1178.972850678733,1178.972850678733,0.03
Collins,Brentford,DEF,4.9,38,OK,7.76,5.0,1.0,38.0,BRE,1128.7239819004524,1170.0045248868778,1170.0045248868778,0.03
Kayode,Brentford,DEF,4.5,38,OK,8.44,3.0,1.0,38.0,BRE,1128.7239819004524,1170.0045248868778,1170.0045248868778,0.03
Diouf,West Ham,DEF,4.2,38,OK,9.05,4.0,1.0,38.0,WHU,1159.769230769231,1220.5475113122172,1220.5475113122172,0.03
Dunk,Brighton,DEF,4.5,36,OK,8.0,6.0,1.0,36.0,BHA,1128.0226244343894,1186.5701357466064,1186.5701357466064,0.03
Diakité,Bournemouth,DEF,4.4,35,OK,7.95,5.0,1.0,35.0,BOU,1142.0090497737558,1191.769230769231,1191.769230769231,0.03
Walker,Burnley,DEF,4.4,34,OK,7.73,5.0,1.0,34.0,BUR,1164.3936651583713,1178.972850678733,1178.972850678733,0.03
Bogle,Leeds,DEF,4.4,34,OK,7.73,34.0,1.0,34.0,LEE,1174.076923076923,1224.9547511312217,1224.9547511312217,0.03
Milenković,Fulham,DEF,5.2,34,OK,6.54,34.0,1.0,34.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.03
Mykolenko,Everton,DEF,4.9,33,OK,6.73,33.0,1.0,33.0,EVE,1180.6515837104073,1164.493212669683,1164.493212669683,0.03
Gudmundsson,Leeds,DEF,3.9,33,OK,8.46,33.0,1.0,33.0,LEE,1174.076923076923,1224.9547511312217,1224.9547511312217,0.03
Maguire,Man Utd,DEF,4.4,33,DOUBT,7.5,33.0,1.0,33.0,MUN,1108.3393665158374,1175.3348416289593,1175.3348416289593,0.03
Rice,Arsenal,MID,7.1,82,DOUBT,11.55,11.0,1.0,82.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.07
Semenyo,Bournemouth,MID,7.7,80,OK,10.39,5.0,1.0,80.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.07
Bruno G.,Newcastle,MID,6.8,71,OK,10.44,11.0,1.0,71.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.07
Neto,Chelsea,MID,7.2,68,OK,9.44,8.0,1.0,68.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.06
B.Fernandes,Man Utd,MID,9.0,67,OK,7.44,15.0,1.0,67.0,MUN,1108.3393665158374,1175.3348416289593,1108.3393665158374,0.06
Minteh,Brighton,MID,6.3,66,OK,10.48,5.0,1.0,66.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.06
Eze,Arsenal,MID,7.8,65,OK,8.33,4.0,1.0,65.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.06
Foden,Man City,MID,8.4,65,OK,7.74,65.0,1.0,65.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.06
Saka,Arsenal,MID,10.1,64,OK,6.34,15.0,1.0,64.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.06
Mbeumo,Man Utd,MID,8.5,64,OK,7.53,3.0,1.0,64.0,MUN,1108.3393665158374,1175.3348416289593,1108.3393665158374,0.06
Enzo,Chelsea,MID,6.7,63,OK,9.4,4.0,1.0,63.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.05
Ndiaye,Everton,MID,6.5,63,OK,9.69,5.0,1.0,63.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.05
Gakpo,Liverpool,MID,7.5,63,OK,8.4,15.0,1.0,63.0,LIV,1125.6787330316743,1196.5339366515839,1125.6787330316743,0.06
Xhaka,Sunderland,MID,5.2,63,OK,12.12,9.0,1.0,63.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.05
Kudus,Spurs,MID,6.5,62,OK,9.54,15.0,1.0,62.0,TOT,1142.9140271493213,1205.4343891402716,1142.9140271493213,0.05
Rogers,Aston Villa,MID,6.9,61,OK,8.84,11.0,1.0,61.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.05
Cullen,Burnley,MID,5.0,61,OK,12.2,6.0,1.0,61.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.05
Gravenberch,Liverpool,MID,5.6,61,OK,10.89,8.0,1.0,61.0,LIV,1125.6787330316743,1196.5339366515839,1125.6787330316743,0.05
J.Palhinha,Spurs,MID,5.5,60,OK,10.91,1.0,1.0,60.0,TOT,1142.9140271493213,1205.4343891402716,1142.9140271493213,0.05
Grealish,Everton,MID,6.6,59,OK,8.94,13.0,1.0,59.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.05
Casemiro,Man Utd,MID,5.5,59,DOUBT,10.73,12.0,1.0,59.0,MUN,1108.3393665158374,1175.3348416289593,1108.3393665158374,0.05
Trossard,Arsenal,MID,6.9,58,OK,8.41,6.0,1.0,58.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.05
O.Dango,Brentford,MID,6.0,58,OK,9.67,14.0,1.0,58.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.05
Dewsbury-Hall,Everton,MID,5.0,58,OK,11.6,10.0,1.0,58.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.05
Anderson,Nott'm Forest,MID,5.4,57,OK,10.56,7.0,1.0,57.0,NFO,1162.0090497737556,1173.7058823529414,1162.0090497737556,0.05
Anthony,Burnley,MID,5.4,56,OK,10.37,5.0,1.0,56.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.05
Tavernier,Bournemouth,MID,5.5,56,OK,10.18,2.0,1.0,56.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.05
Sessegnon,Fulham,MID,5.4,56,OK,10.37,6.0,1.0,56.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.05
Doku,Man City,MID,6.6,56,OK,8.48,10.0,1.0,56.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.05
Zubimendi,Arsenal,MID,5.3,55,OK,10.38,5.0,1.0,55.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.05
Wilson,Fulham,MID,5.2,54,DOUBT,10.38,18.0,1.0,54.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.05
E Le Fee,Sunderland,MID,4.9,54,OK,11.02,54.0,1.0,54.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.05
Garner,Everton,MID,5.0,53,OK,10.6,5.0,1.0,53.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.04
Gibbs-White,Nott'm Forest,MID,7.3,53,DOUBT,7.26,5.0,1.0,53.0,NFO,1162.0090497737556,1173.7058823529414,1162.0090497737556,0.05
Wieffer,Brighton,MID,4.9,52,OK,10.61,12.0,1.0,52.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.05
Iwobi,Fulham,MID,6.4,52,OK,8.12,9.0,1.0,52.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.05
Merino,Arsenal,MID,6.0,51,OK,8.5,51.0,1.0,51.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.04
Szoboszlai,Liverpool,MID,6.6,51,OK,7.73,5.0,1.0,51.0,LIV,1125.6787330316743,1196.5339366515839,1125.6787330316743,0.05
Buendia,Aston Villa,MID,5.3,48,OK,9.06,8.0,1.0,48.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04
Talbi,Sunderland,MID,5.0,47,OK,9.4,47.0,1.0,47.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.04
Malen,Aston Villa,MID,5.1,46,OK,9.02,10.0,1.0,46.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04
Schade,Brentford,MID,7.0,46,OK,6.57,4.0,1.0,46.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.04
Kamara,Aston Villa,MID,4.9,45,OK,9.18,45.0,1.0,45.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04
Reijnders,Man City,MID,5.3,45,OK,8.49,10.0,1.0,45.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.04
Aaronson,Leeds,MID,5.4,44,OK,8.15,1.0,1.0,44.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.04
Barnes,Newcastle,MID,6.4,44,OK,6.88,5.0,1.0,44.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.04
L.Paquetá,West Ham,MID,5.9,44,OK,7.46,-1.0,1.0,44.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.04
McGinn,Aston Villa,MID,5.4,43,OK,7.96,43.0,1.0,43.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04
Amad,Man Utd,MID,6.3,43,OK,6.83,4.0,1.0,43.0,MUN,1108.3393665158374,1175.3348416289593,1108.3393665158374,0.04
Kamada,Crystal Palace,MID,5.0,42,OK,8.4,7.0,1.0,42.0,CRY,1170.2488687782807,1192.678733031674,1170.2488687782807,0.04
Scott,Bournemouth,MID,5.0,41,OK,8.2,4.0,1.0,41.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.04
J.Murphy,Newcastle,MID,6.1,41,OK,6.72,3.0,1.0,41.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.04
P.M.Sarr,Spurs,MID,4.7,41,OK,8.72,3.0,1.0,41.0,TOT,1142.9140271493213,1205.4343891402716,1142.9140271493213,0.04
Damsgaard,Brentford,MID,5.8,40,OK,6.9,5.0,1.0,40.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.04
Henderson,Brentford,MID,5.0,40,OK,8.0,40.0,1.0,40.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.04
Haaland,Man City,FWD,15.0,120,OK,8.0,16.0,1.1,132.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.12
Thiago,Brentford,FWD,6.8,78,OK,11.47,14.0,1.0,78.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.07
João Pedro,Chelsea,FWD,7.4,63,OK,8.51,3.0,1.0,63.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.05
Mateta,Crystal Palace,FWD,8.1,59,OK,7.28,8.0,1.0,59.0,CRY,1170.2488687782807,1192.678733031674,1170.2488687782807,0.05
Bowen,West Ham,FWD,7.5,57,OK,7.6,7.0,1.0,57.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.05
Welbeck,Brighton,FWD,6.6,56,OK,8.48,3.0,1.0,56.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.05
Woltemade,Newcastle,FWD,7.4,54,OK,7.3,12.0,1.0,54.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.05
Richarlison,Spurs,FWD,6.4,51,OK,7.97,1.0,1.0,51.0,TOT,1142.9140271493213,1205.4343891402716,1142.9140271493213,0.04
Isidor,Sunderland,FWD,5.6,46,OK,8.21,3.0,1.0,46.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.04
Watkins,Aston Villa,FWD,8.5,45,OK,5.29,16.0,1.0,45.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04
Calvert-Lewin,Leeds,FWD,5.5,42,DOUBT,7.64,16.0,1.0,42.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.04
Ekitiké,Liverpool,FWD,8.4,42,OK,5.0,2.0,1.0,42.0,LIV,1125.6787330316743,1196.5339366515839,1125.6787330316743,0.04
Gyökeres,Arsenal,FWD,8.8,39,OK,4.43,2.0,1.0,39.0,ARS,1142.0950226244345,1163.9366515837103,1142.0950226244345,0.03
Wilson,West Ham,FWD,5.8,38,OK,6.55,4.0,1.0,38.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.03
Nmecha,Leeds,FWD,5.0,37,DOUBT,7.4,6.0,1.0,37.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.03
Evanilson,Bournemouth,FWD,7.0,36,OK,5.14,6.0,1.0,36.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.03
Kroupi.Jr,Bournemouth,FWD,4.6,35,OK,7.61,3.0,1.0,35.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.03
Flemming,Burnley,FWD,5.3,34,OK,6.42,7.0,1.0,34.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.03
Raúl,Fulham,FWD,6.2,34,OK,5.48,3.0,1.0,34.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.03
Foster,Burnley,FWD,5.0,33,OK,6.6,4.0,1.0,33.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.03
Igor Jesus,Nott'm Forest,FWD,5.8,27,OK,4.66,11.0,1.0,27.0,NFO,1162.0090497737556,1173.7058823529414,1162.0090497737556,0.02
Strand Larsen,Wolves,FWD,6.2,27,OK,4.35,4.0,1.0,27.0,WOL,1213.5882352941178,1248.7194570135748,1213.5882352941178,0.02
Beto,Everton,FWD,5.1,24,OK,4.71,2.0,1.0,24.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.02
Brobbey,Sunderland,FWD,5.5,22,OK,4.0,8.0,1.0,22.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.02
Isak,Liverpool,FWD,10.4,21,OK,2.02,9.0,1.0,21.0,LIV,1125.6787330316743,1196.5339366515839,1125.6787330316743,0.02
Barry,Everton,FWD,5.7,18,OK,3.16,4.0,1.0,18.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.02
Zirkzee,Man Utd,FWD,5.8,17,OK,2.93,11.0,1.0,17.0,MUN,1108.3393665158374,1175.3348416289593,1108.3393665158374,0.02
Mayenda,Sunderland,FWD,5.3,17,OK,3.21,0.0,1.0,17.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.01
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,1.0,1.0,12.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.01
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,12.0,1.0,12.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.01
Toti,Wolves,FWD,5.4,12,OK,2.22,12.0,1.0,12.0,WOL,1213.5882352941178,1248.7194570135748,1213.5882352941178,0.01
Delap,Man City,FWD,6.2,11,OK,1.77,11.0,1.0,11.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.01
Nketiah,Crystal Palace,FWD,5.4,10,OK,1.85,1.0,1.0,10.0,CRY,1170.2488687782807,1192.678733031674,1170.2488687782807,0.01
Kolo Muani,Spurs,FWD,6.9,10,OK,1.45,3.0,1.0,10.0,TOT,1142.9140271493213,1205.4343891402716,1142.9140271493213,0.01
Kostoulas,Brighton,FWD,4.8,9,OK,1.88,1.0,1.0,9.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.01
Broja,Burnley,FWD,5.2,8,OK,1.54,2.0,1.0,8.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.01
Enes Ünal,Bournemouth,FWD,5.4,8,OK,1.48,8.0,1.0,8.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.01
Jire,Leeds,FWD,5.0,8,OK,1.6,8.0,1.0,8.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.01
Kalimuendo,Nott'm Forest,FWD,6.0,7,OK,1.17,1.0,1.0,7.0,NFO,1162.0090497737556,1173.7058823529414,1162.0090497737556,0.01
Uche,Crystal Palace,FWD,5.5,4,OK,0.73,1.0,1.0,4.0,CRY,1170.2488687782807,1192.678733031674,1170.2488687782807,0.0
Mané,Wolves,FWD,4.5,3,OK,0.67,2.0,1.0,3.0,WOL,1213.5882352941178,1248.7194570135748,1213.5882352941178,0.0
Kusi-Asare,Fulham,FWD,4.5,2,OK,0.44,1.0,1.0,2.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.0
