Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
Van de Ven,Spurs,DEF,4.6,89,OK,19.35,7.0,1.0,89.0,TOT,1106.904761904762,1152.6666666666667,1152.6666666666667,0.08
Senesi,Bournemouth,DEF,4.6,88,OK,19.13,7.0,1.0,88.0,BOU,1144.1904761904761,1200.6666666666667,1200.6666666666667,0.07
Cash,Aston Villa,DEF,4.8,87,OK,18.12,11.0,1.0,87.0,AVL,1153.4285714285713,1161.0,1161.0,0.07
Mitchell,Crystal Palace,DEF,5.0,84,OK,16.8,7.0,1.0,84.0,CRY,1142.4285714285713,1194.6666666666665,1194.6666666666665,0.07
James,Chelsea,DEF,5.7,83,OK,14.56,2.0,1.0,83.0,CHE,1118.8095238095239,1185.1904761904761,1185.1904761904761,0.07
Virgil,Liverpool,DEF,5.9,79,OK,13.39,7.0,1.0,79.0,LIV,1103.1904761904761,1165.7619047619046,1165.7619047619046,0.07
Konaté,Liverpool,DEF,5.4,79,OK,14.63,8.0,1.0,79.0,LIV,1103.1904761904761,1165.7619047619046,1165.7619047619046,0.07
O'Reilly,Man City,DEF,5.3,79,OK,14.91,3.0,1.0,79.0,MCI,1149.5714285714284,1191.904761904762,1191.904761904762,0.07
Van Hecke,Brighton,DEF,4.5,78,OK,17.33,9.0,1.0,78.0,BHA,1144.7142857142858,1174.9999999999998,1174.9999999999998,0.07
Gvardiol,Man City,DEF,6.0,77,DOUBT,12.83,1.0,1.0,77.0,MCI,1149.5714285714284,1191.904761904762,1191.904761904762,0.06
Ballard,Sunderland,DEF,4.6,77,OK,16.74,2.0,1.0,77.0,SUN,1147.4761904761904,1186.4285714285713,1186.4285714285713,0.06
Alderete,Sunderland,DEF,4.1,77,OK,18.78,77.0,1.0,77.0,SUN,1147.4761904761904,1186.4285714285713,1186.4285714285713,0.06
Andersen,Fulham,DEF,4.6,76,OK,16.52,5.0,1.0,76.0,FUL,1132.5238095238096,1203.1904761904764,1203.1904761904764,0.06
Thiaw,Newcastle,DEF,5.1,75,OK,14.71,16.0,1.0,75.0,NEW,1117.857142857143,1181.3333333333333,1181.3333333333333,0.06
Pedro Porro,Spurs,DEF,5.2,74,OK,14.23,4.0,1.0,74.0,TOT,1106.904761904762,1152.6666666666667,1152.6666666666667,0.06
Gusto,Chelsea,DEF,5.0,73,OK,14.6,4.0,1.0,73.0,CHE,1118.8095238095239,1185.1904761904761,1185.1904761904761,0.06
Romero,Spurs,DEF,5.0,73,OK,14.6,5.0,1.0,73.0,TOT,1106.904761904762,1152.6666666666667,1152.6666666666667,0.06
Cucurella,Chelsea,DEF,6.0,69,OK,11.5,-3.0,1.0,69.0,CHE,1118.8095238095239,1185.1904761904761,1185.1904761904761,0.06
Truffert,Bournemouth,DEF,4.5,67,OK,14.89,2.0,1.0,67.0,BOU,1144.1904761904761,1200.6666666666667,1200.6666666666667,0.06
O'Brien,Everton,DEF,4.9,67,OK,13.67,67.0,1.0,67.0,EVE,1159.4761904761901,1179.904761904762,1179.904761904762,0.06
Lewis-Potter,Brentford,DEF,4.9,65,OK,13.27,6.0,1.0,65.0,BRE,1184.6666666666667,1184.4761904761904,1184.4761904761904,0.05
Tete,Fulham,DEF,4.5,65,OK,14.44,0.0,1.0,65.0,FUL,1132.5238095238096,1203.1904761904764,1203.1904761904764,0.05
Hume,Sunderland,DEF,4.5,65,OK,14.44,2.0,1.0,65.0,SUN,1147.4761904761904,1186.4285714285713,1186.4285714285713,0.05
Digne,Aston Villa,DEF,4.5,64,OK,14.22,10.0,1.0,64.0,AVL,1153.4285714285713,1161.0,1161.0,0.06
Kayode,Brentford,DEF,4.5,63,OK,14.0,63.0,1.0,63.0,BRE,1184.6666666666667,1184.4761904761904,1184.4761904761904,0.05
Konsa,Aston Villa,DEF,4.4,62,OK,14.09,9.0,1.0,62.0,AVL,1153.4285714285713,1161.0,1161.0,0.05
Saliba,Arsenal,DEF,5.9,61,OK,10.34,8.0,1.0,61.0,ARS,1128.2857142857142,1184.904761904762,1184.904761904762,0.05
N.Williams,Nott'm Forest,DEF,4.7,59,OK,12.55,5.0,1.0,59.0,NFO,1226.0000000000002,1204.2380952380952,1204.2380952380952,0.05
Struijk,Leeds,DEF,4.3,58,OK,13.49,10.0,1.0,58.0,LEE,1149.857142857143,1147.904761904762,1147.904761904762,0.05
Rodon,Leeds,DEF,3.9,58,OK,14.87,58.0,1.0,58.0,LEE,1149.857142857143,1147.904761904762,1147.904761904762,0.05
F.Kadıoğlu,Brighton,DEF,4.4,56,OK,12.73,11.0,1.0,56.0,BHA,1144.7142857142858,1174.9999999999998,1174.9999999999998,0.05
Mykolenko,Everton,DEF,4.9,56,OK,11.43,2.0,1.0,56.0,EVE,1159.4761904761901,1179.904761904762,1179.904761904762,0.05
Bassey,Fulham,DEF,4.4,55,OK,12.5,55.0,1.0,55.0,FUL,1132.5238095238096,1203.1904761904764,1203.1904761904764,0.05
Spence,Spurs,DEF,4.3,53,OK,12.33,2.0,1.0,53.0,TOT,1106.904761904762,1152.6666666666667,1152.6666666666667,0.05
Van den Berg,Brentford,DEF,4.5,52,OK,11.56,0.0,1.0,52.0,BRE,1184.6666666666667,1184.4761904761904,1184.4761904761904,0.04
Kerkez,Bournemouth,DEF,5.6,52,OK,9.29,52.0,1.0,52.0,BOU,1144.1904761904761,1200.6666666666667,1200.6666666666667,0.04
Milenković,Fulham,DEF,5.1,52,OK,10.2,5.0,1.0,52.0,FUL,1132.5238095238096,1203.1904761904764,1203.1904761904764,0.04
Dorgu,Man Utd,DEF,4.2,51,OK,12.14,6.0,1.0,51.0,MUN,1221.857142857143,1243.333333333333,1243.333333333333,0.04
De Cuyper,Brighton,DEF,4.3,49,OK,11.4,2.0,1.0,49.0,BHA,1144.7142857142858,1174.9999999999998,1174.9999999999998,0.04
Gudmundsson,Leeds,DEF,3.8,49,OK,12.89,2.0,1.0,49.0,LEE,1149.857142857143,1147.904761904762,1147.904761904762,0.04
Livramento,Newcastle,DEF,4.9,48,DOUBT,9.8,1.0,1.0,48.0,NEW,1117.857142857143,1181.3333333333333,1181.3333333333333,0.04
Dunk,Brighton,DEF,4.5,48,OK,10.67,48.0,1.0,48.0,BHA,1144.7142857142858,1174.9999999999998,1174.9999999999998,0.04
Shaw,Man Utd,DEF,4.5,47,OK,10.44,3.0,1.0,47.0,MUN,1221.857142857143,1243.333333333333,1243.333333333333,0.04
Hartman,Burnley,DEF,4.0,46,OK,11.5,0.0,1.0,46.0,BUR,1168.095238095238,1239.0,1239.0,0.04
Bogle,Leeds,DEF,4.4,45,OK,10.23,0.0,1.0,45.0,LEE,1149.857142857143,1147.904761904762,1147.904761904762,0.04
Diouf,West Ham,DEF,4.0,44,OK,11.0,0.0,1.0,44.0,WHU,1160.0952380952378,1174.6666666666667,1174.6666666666667,0.04
Rice,Arsenal,MID,6.9,122,OK,17.68,122.0,1.0,122.0,ARS,1128.2857142857142,1184.904761904762,1128.2857142857142,0.11
Semenyo,Bournemouth,MID,7.4,120,OK,16.22,7.0,1.0,120.0,BOU,1144.1904761904761,1200.6666666666667,1144.1904761904761,0.1
Bruno G.,Newcastle,MID,6.8,117,OK,17.21,31.0,1.0,117.0,NEW,1117.857142857143,1181.3333333333333,1117.857142857143,0.1
B.Fernandes,Man Utd,MID,9.1,106,DOUBT,11.65,4.0,1.0,106.0,MUN,1221.857142857143,1243.333333333333,1221.857142857143,0.09
Wilson,Fulham,MID,5.9,102,OK,17.29,15.0,1.0,102.0,FUL,1132.5238095238096,1203.1904761904764,1132.5238095238096,0.09
Rogers,Aston Villa,MID,7.5,101,OK,13.47,8.0,1.0,101.0,AVL,1153.4285714285713,1161.0,1153.4285714285713,0.09
Foden,Man City,MID,8.2,100,OK,12.2,4.0,1.0,100.0,MCI,1149.5714285714284,1191.904761904762,1149.5714285714284,0.09
Saka,Arsenal,MID,10.2,98,OK,9.61,7.0,1.0,98.0,ARS,1128.2857142857142,1184.904761904762,1128.2857142857142,0.09
Garner,Everton,MID,5.1,95,OK,18.63,10.0,1.0,95.0,EVE,1159.4761904761901,1179.904761904762,1159.4761904761901,0.08
Gravenberch,Liverpool,MID,5.7,94,OK,16.49,5.0,1.0,94.0,LIV,1103.1904761904761,1165.7619047619046,1103.1904761904761,0.09
Enzo,Chelsea,MID,6.4,92,OK,14.38,12.0,1.0,92.0,CHE,1118.8095238095239,1185.1904761904761,1118.8095238095239,0.08
Neto,Chelsea,MID,7.1,88,OK,12.39,7.0,1.0,88.0,CHE,1118.8095238095239,1185.1904761904761,1118.8095238095239,0.08
Xhaka,Sunderland,MID,5.2,88,OK,16.92,6.0,1.0,88.0,SUN,1147.4761904761904,1186.4285714285713,1147.4761904761904,0.08
Stach,Leeds,MID,4.9,87,OK,17.76,87.0,1.0,87.0,LEE,1149.857142857143,1147.904761904762,1149.857142857143,0.08
Casemiro,Man Utd,MID,5.5,87,OK,15.82,87.0,1.0,87.0,MUN,1221.857142857143,1243.333333333333,1221.857142857143,0.07
Anderson,Nott'm Forest,MID,5.3,86,OK,16.23,10.0,1.0,86.0,NFO,1226.0000000000002,1204.2380952380952,1226.0000000000002,0.07
Tavernier,Bournemouth,MID,5.5,86,OK,15.64,7.0,1.0,86.0,BOU,1144.1904761904761,1200.6666666666667,1144.1904761904761,0.08
Schade,Brentford,MID,7.1,85,OK,11.97,85.0,1.0,85.0,BRE,1184.6666666666667,1184.4761904761904,1184.6666666666667,0.07
Gibbs-White,Nott'm Forest,MID,7.3,81,OK,11.1,17.0,1.0,81.0,NFO,1226.0000000000002,1204.2380952380952,1226.0000000000002,0.07
Trossard,Arsenal,MID,6.9,80,DOUBT,11.59,3.0,1.0,80.0,ARS,1128.2857142857142,1184.904761904762,1128.2857142857142,0.07
Minteh,Brighton,MID,5.8,79,DOUBT,13.62,0.0,1.0,79.0,BHA,1144.7142857142858,1174.9999999999998,1144.7142857142858,0.07
J.Palhinha,Spurs,MID,5.5,78,OK,14.18,9.0,1.0,78.0,TOT,1106.904761904762,1152.6666666666667,1106.904761904762,0.07
Grealish,Everton,MID,6.5,76,OK,11.69,9.0,1.0,76.0,EVE,1159.4761904761901,1179.904761904762,1159.4761904761901,0.07
Szoboszlai,Liverpool,MID,6.6,71,OK,10.76,71.0,1.0,71.0,LIV,1103.1904761904761,1165.7619047619046,1103.1904761904761,0.06
E Le Fee,Sunderland,MID,4.9,71,OK,14.49,4.0,1.0,71.0,SUN,1147.4761904761904,1186.4285714285713,1147.4761904761904,0.06
McGinn,Aston Villa,MID,5.4,70,OK,12.96,70.0,1.0,70.0,AVL,1153.4285714285713,1161.0,1153.4285714285713,0.06
Anthony,Burnley,MID,5.1,69,OK,13.53,8.0,1.0,69.0,BUR,1168.095238095238,1239.0,1168.095238095238,0.06
Doku,Man City,MID,6.4,69,OK,10.78,9.0,1.0,69.0,MCI,1149.5714285714284,1191.904761904762,1149.5714285714284,0.06
Eze,Arsenal,MID,7.4,67,OK,9.05,1.0,1.0,67.0,ARS,1128.2857142857142,1184.904761904762,1128.2857142857142,0.06
Ayari,Brighton,MID,4.8,66,OK,13.75,66.0,1.0,66.0,BHA,1144.7142857142858,1174.9999999999998,1144.7142857142858,0.06
Cunha,Man City,MID,8.2,66,OK,8.05,11.0,1.0,66.0,MCI,1149.5714285714284,1191.904761904762,1149.5714285714284,0.06
Yarmoliuk,Brentford,MID,5.0,66,OK,13.2,12.0,1.0,66.0,BRE,1184.6666666666667,1184.4761904761904,1184.6666666666667,0.06
Barnes,Newcastle,MID,6.1,65,OK,10.66,65.0,1.0,65.0,NEW,1117.857142857143,1181.3333333333333,1117.857142857143,0.06
M.Fernandes,West Ham,MID,5.5,63,OK,11.45,4.0,1.0,63.0,WHU,1160.0952380952378,1174.6666666666667,1160.0952380952378,0.05
Scott,Bournemouth,MID,5.0,62,OK,12.4,62.0,1.0,62.0,BOU,1144.1904761904761,1200.6666666666667,1144.1904761904761,0.05
Kamara,Aston Villa,MID,4.9,61,OK,12.45,7.0,1.0,61.0,AVL,1153.4285714285713,1161.0,1153.4285714285713,0.05
Ugochukwu,Burnley,MID,5.0,61,OK,12.2,5.0,1.0,61.0,BUR,1168.095238095238,1239.0,1168.095238095238,0.05
Georginio,Brighton,MID,5.6,60,OK,10.71,60.0,1.0,60.0,BHA,1144.7142857142858,1174.9999999999998,1144.7142857142858,0.05
Henderson,Brentford,MID,5.0,58,OK,11.6,2.0,1.0,58.0,BRE,1184.6666666666667,1184.4761904761904,1184.6666666666667,0.05
Iwobi,Fulham,MID,6.3,56,OK,8.89,56.0,1.0,56.0,FUL,1132.5238095238096,1203.1904761904764,1132.5238095238096,0.05
Haaland,Man City,FWD,14.1,163,OK,11.56,12.0,1.1,179.3,MCI,1149.5714285714284,1191.904761904762,1149.5714285714284,0.16
Thiago,Brentford,FWD,6.5,120,OK,18.46,29.0,1.0,120.0,BRE,1184.6666666666667,1184.4761904761904,1184.6666666666667,0.1
Bowen,West Ham,FWD,7.7,90,OK,11.69,9.0,1.0,90.0,WHU,1160.0952380952378,1174.6666666666667,1160.0952380952378,0.08
Ekitiké,Liverpool,FWD,9.1,84,DOUBT,9.23,0.0,1.0,84.0,LIV,1103.1904761904761,1165.7619047619046,1103.1904761904761,0.08
João Pedro,Chelsea,FWD,7.1,84,OK,11.83,5.0,1.0,84.0,CHE,1118.8095238095239,1185.1904761904761,1118.8095238095239,0.08
Calvert-Lewin,Leeds,FWD,5.9,81,OK,13.73,2.0,1.0,81.0,LEE,1149.857142857143,1147.904761904762,1149.857142857143,0.07
Watkins,Aston Villa,FWD,8.7,81,OK,9.31,9.0,1.0,81.0,AVL,1153.4285714285713,1161.0,1153.4285714285713,0.07
Mateta,Crystal Palace,FWD,7.6,80,OK,10.53,4.0,1.0,80.0,CRY,1142.4285714285713,1194.6666666666665,1142.4285714285713,0.07
Woltemade,Newcastle,FWD,7.3,78,OK,10.68,6.0,1.0,78.0,NEW,1117.857142857143,1181.3333333333333,1117.857142857143,0.07
Richarlison,Spurs,FWD,6.4,75,OK,11.72,3.0,1.0,75.0,TOT,1106.904761904762,1152.6666666666667,1106.904761904762,0.07
Welbeck,Brighton,FWD,6.2,64,OK,10.32,5.0,1.0,64.0,BHA,1144.7142857142858,1174.9999999999998,1144.7142857142858,0.06
Raúl,Fulham,FWD,6.2,62,OK,10.0,5.0,1.0,62.0,FUL,1132.5238095238096,1203.1904761904764,1132.5238095238096,0.05
Evanilson,Bournemouth,FWD,7.0,62,OK,8.86,13.0,1.0,62.0,BOU,1144.1904761904761,1200.6666666666667,1144.1904761904761,0.05
Šeško,Man Utd,FWD,7.2,55,OK,7.64,15.0,1.0,55.0,MUN,1221.857142857143,1243.333333333333,1221.857142857143,0.05
Gyökeres,Arsenal,FWD,8.7,54,OK,6.21,4.0,1.0,54.0,ARS,1128.2857142857142,1184.904761904762,1128.2857142857142,0.05
Kroupi.Jr,Bournemouth,FWD,4.6,54,OK,11.74,13.0,1.0,54.0,BOU,1144.1904761904761,1200.6666666666667,1144.1904761904761,0.05
Wilson,West Ham,FWD,5.8,52,OK,8.97,3.0,1.0,52.0,WHU,1160.0952380952378,1174.6666666666667,1160.0952380952378,0.04
Isidor,Sunderland,FWD,5.3,50,DOUBT,9.43,0.0,1.0,50.0,SUN,1147.4761904761904,1186.4285714285713,1147.4761904761904,0.04
Nmecha,Leeds,FWD,5.0,42,OK,8.4,42.0,1.0,42.0,LEE,1149.857142857143,1147.904761904762,1149.857142857143,0.04
Barry,Everton,FWD,5.7,41,OK,7.19,7.0,1.0,41.0,EVE,1159.4761904761901,1179.904761904762,1159.4761904761901,0.04
Brobbey,Sunderland,FWD,5.5,40,OK,7.27,40.0,1.0,40.0,SUN,1147.4761904761904,1186.4285714285713,1147.4761904761904,0.03
Beto,Everton,FWD,5.0,36,OK,7.2,6.0,1.0,36.0,EVE,1159.4761904761901,1179.904761904762,1159.4761904761901,0.03
Strand Larsen,Wolves,FWD,6.1,34,OK,5.57,3.0,1.0,34.0,WOL,1183.5714285714284,1234.904761904762,1183.5714285714284,0.03
Zirkzee,Man Utd,FWD,5.8,33,OK,5.69,5.0,1.0,33.0,MUN,1221.857142857143,1243.333333333333,1221.857142857143,0.03
Toti,Wolves,FWD,5.4,32,OK,5.93,4.0,1.0,32.0,WOL,1183.5714285714284,1234.904761904762,1183.5714285714284,0.03
Mayenda,Sunderland,FWD,5.2,22,OK,4.23,2.0,1.0,22.0,SUN,1147.4761904761904,1186.4285714285713,1147.4761904761904,0.02
Kolo Muani,Spurs,FWD,6.9,21,OK,3.04,2.0,1.0,21.0,TOT,1106.904761904762,1152.6666666666667,1106.904761904762,0.02
Kostoulas,Brighton,FWD,4.8,18,OK,3.75,5.0,1.0,18.0,BHA,1144.7142857142858,1174.9999999999998,1144.7142857142858,0.02
Enes Ünal,Bournemouth,FWD,5.4,12,OK,2.22,1.0,1.0,12.0,BOU,1144.1904761904761,1200.6666666666667,1144.1904761904761,0.01
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1118.8095238095239,1185.1904761904761,1118.8095238095239,0.01
Wissa,Newcastle,FWD,7.3,9,OK,1.23,6.0,1.0,9.0,NEW,1117.857142857143,1181.3333333333333,1117.857142857143,0.01
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1128.2857142857142,1184.904761904762,1128.2857142857142,0.0
Scarlett,Spurs,FWD,4.3,1,OK,0.23,1.0,1.0,1.0,TOT,1106.904761904762,1152.6666666666667,1106.904761904762,0.0
Pablo,West Ham,FWD,5.5,1,OK,0.18,1.0,1.0,1.0,WHU,1160.0952380952378,1174.6666666666667,1160.0952380952378,0.0
Casey,Man City,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,MCI,1149.5714285714284,1191.904761904762,1149.5714285714284,0.0
Graham,Everton,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,EVE,1159.4761904761901,1179.904761904762,1159.4761904761901,0.0
