Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
Mukiele,Sunderland,DEF,4.2,64,OK,15.24,9.0,1.0,64.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.05
Virgil,Liverpool,DEF,5.9,62,OK,10.51,8.0,1.0,62.0,LIV,1126.285067873303,1157.9095022624435,1157.9095022624435,0.05
Konaté,Liverpool,DEF,5.4,61,OK,11.3,10.0,1.0,61.0,LIV,1126.285067873303,1157.9095022624435,1157.9095022624435,0.05
Gvardiol,Man City,DEF,5.9,61,OK,10.34,20.0,1.0,61.0,MCI,1101.2171945701357,1159.552036199095,1159.552036199095,0.05
Romero,Spurs,DEF,5.0,59,OK,11.8,7.0,1.0,59.0,TOT,1179.5972850678731,1226.0226244343892,1226.0226244343892,0.05
Alderete,Sunderland,DEF,4.0,57,OK,14.25,8.0,1.0,57.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.05
Truffert,Bournemouth,DEF,4.5,56,OK,12.44,6.0,1.0,56.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.05
Andersen,Fulham,DEF,4.6,56,OK,12.17,3.0,1.0,56.0,FUL,1114.9773755656108,1145.4796380090502,1145.4796380090502,0.05
Rodon,Leeds,DEF,4.1,54,OK,13.17,3.0,1.0,54.0,LEE,1172.1764705882354,1218.0859728506787,1218.0859728506787,0.04
Pedro Porro,Spurs,DEF,5.3,53,OK,10.0,5.0,1.0,53.0,TOT,1179.5972850678731,1226.0226244343892,1226.0226244343892,0.04
Digne,Aston Villa,DEF,4.5,52,OK,11.56,1.0,1.0,52.0,AVL,1195.2171945701357,1222.2941176470586,1222.2941176470586,0.04
Thiaw,Newcastle,DEF,5.0,52,OK,10.4,5.0,1.0,52.0,NEW,1163.3257918552035,1191.4660633484164,1191.4660633484164,0.04
N.Williams,Nott'm Forest,DEF,4.7,50,OK,10.64,8.0,1.0,50.0,NFO,1174.1764705882351,1176.0271493212667,1176.0271493212667,0.04
O'Brien,Everton,DEF,4.9,49,OK,10.0,9.0,1.0,49.0,EVE,1210.6923076923078,1179.5429864253397,1179.5429864253397,0.04
Tete,Fulham,DEF,4.5,49,OK,10.89,5.0,1.0,49.0,FUL,1114.9773755656108,1145.4796380090502,1145.4796380090502,0.04
Konsa,Aston Villa,DEF,4.4,47,OK,10.68,1.0,1.0,47.0,AVL,1195.2171945701357,1222.2941176470586,1222.2941176470586,0.04
Dalot,Man Utd,DEF,4.4,47,OK,10.68,7.0,1.0,47.0,MUN,1170.2217194570135,1178.2895927601808,1178.2895927601808,0.04
Livramento,Newcastle,DEF,4.9,47,OK,9.59,3.0,1.0,47.0,NEW,1163.3257918552035,1191.4660633484164,1191.4660633484164,0.04
Hartman,Burnley,DEF,4.0,46,OK,11.5,4.0,1.0,46.0,BUR,1176.389140271493,1168.6018099547512,1168.6018099547512,0.04
Hume,Sunderland,DEF,4.5,46,OK,10.22,2.0,1.0,46.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.04
Collins,Brentford,DEF,4.9,45,OK,9.18,7.0,1.0,45.0,BRE,1098.9230769230771,1174.262443438914,1174.262443438914,0.04
Van den Berg,Brentford,DEF,4.5,45,OK,10.0,5.0,1.0,45.0,BRE,1098.9230769230771,1174.262443438914,1174.262443438914,0.04
Saliba,Arsenal,DEF,5.9,43,OK,7.29,2.0,1.0,43.0,ARS,1149.1447963800906,1176.1674208144796,1176.1674208144796,0.04
Diakité,Bournemouth,DEF,4.4,41,OK,9.32,6.0,1.0,41.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.04
De Cuyper,Brighton,DEF,4.3,40,OK,9.3,40.0,1.0,40.0,BHA,1192.131221719457,1191.5972850678731,1191.5972850678731,0.03
Mykolenko,Everton,DEF,4.9,39,OK,7.96,6.0,1.0,39.0,EVE,1210.6923076923078,1179.5429864253397,1179.5429864253397,0.03
Fofana,Chelsea,DEF,4.4,37,OK,8.41,37.0,1.0,37.0,CHE,1180.8597285067872,1206.4117647058824,1206.4117647058824,0.03
Kerkez,Bournemouth,DEF,5.6,37,OK,6.61,37.0,1.0,37.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.03
Reinildo,Sunderland,DEF,3.9,37,OK,9.49,37.0,1.0,37.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.03
B.Fernandes,Man Utd,MID,9.1,98,OK,10.77,31.0,1.0,98.0,MUN,1170.2217194570135,1178.2895927601808,1170.2217194570135,0.08
Semenyo,Bournemouth,MID,7.4,89,OK,12.03,9.0,1.0,89.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.08
Foden,Man City,MID,8.2,88,OK,10.73,23.0,1.0,88.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.08
Rice,Arsenal,MID,6.9,86,OK,12.46,4.0,1.0,86.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.07
Bruno G.,Newcastle,MID,6.8,82,OK,12.06,11.0,1.0,82.0,NEW,1163.3257918552035,1191.4660633484164,1163.3257918552035,0.07
Wilson,Fulham,MID,5.6,78,OK,13.93,24.0,1.0,78.0,FUL,1114.9773755656108,1145.4796380090502,1114.9773755656108,0.07
Rogers,Aston Villa,MID,7.1,76,OK,10.7,15.0,1.0,76.0,AVL,1195.2171945701357,1222.2941176470586,1195.2171945701357,0.06
Neto,Chelsea,MID,7.3,76,OK,10.41,8.0,1.0,76.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.06
Saka,Arsenal,MID,10.3,75,DOUBT,7.28,11.0,1.0,75.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.07
Dewsbury-Hall,Everton,MID,5.1,75,DOUBT,14.71,17.0,1.0,75.0,EVE,1210.6923076923078,1179.5429864253397,1210.6923076923078,0.06
Minteh,Brighton,MID,6.2,71,OK,11.45,5.0,1.0,71.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.06
Gravenberch,Liverpool,MID,5.6,69,OK,12.32,8.0,1.0,69.0,LIV,1126.285067873303,1157.9095022624435,1126.285067873303,0.06
Enzo,Chelsea,MID,6.6,69,OK,10.45,6.0,1.0,69.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.06
Xhaka,Sunderland,MID,5.2,68,OK,13.08,5.0,1.0,68.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.06
Cullen,Burnley,MID,5.0,67,OK,13.4,6.0,1.0,67.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.06
J.Palhinha,Spurs,MID,5.5,62,OK,11.27,2.0,1.0,62.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.05
Garner,Everton,MID,5.0,60,OK,12.0,7.0,1.0,60.0,EVE,1210.6923076923078,1179.5429864253397,1210.6923076923078,0.05
Trossard,Arsenal,MID,6.9,59,OK,8.55,1.0,1.0,59.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.05
Doku,Man City,MID,6.5,59,OK,9.08,3.0,1.0,59.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.05
Anthony,Burnley,MID,5.3,58,OK,10.94,2.0,1.0,58.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.05
Caicedo,Chelsea,MID,5.7,58,OK,10.18,58.0,1.0,58.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.05
Gibbs-White,Nott'm Forest,MID,7.3,58,OK,7.95,5.0,1.0,58.0,NFO,1174.1764705882351,1176.0271493212667,1174.1764705882351,0.05
E Le Fee,Sunderland,MID,4.9,58,OK,11.84,4.0,1.0,58.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.05
Zubimendi,Arsenal,MID,5.2,56,OK,10.77,1.0,1.0,56.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.05
Wieffer,Brighton,MID,4.9,56,OK,11.43,4.0,1.0,56.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.05
Henderson,Brentford,MID,5.0,53,OK,10.6,13.0,1.0,53.0,BRE,1098.9230769230771,1174.262443438914,1098.9230769230771,0.05
M.Fernandes,West Ham,MID,5.5,52,OK,9.45,52.0,1.0,52.0,WHU,1143.7194570135746,1255.5294117647059,1143.7194570135746,0.05
Kamara,Aston Villa,MID,4.9,51,OK,10.41,6.0,1.0,51.0,AVL,1195.2171945701357,1222.2941176470586,1195.2171945701357,0.04
Aaronson,Leeds,MID,5.4,49,OK,9.07,5.0,1.0,49.0,LEE,1172.1764705882354,1218.0859728506787,1172.1764705882354,0.04
Cherki,Man City,MID,6.5,49,OK,7.54,49.0,1.0,49.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.04
Reijnders,Man City,MID,5.2,49,OK,9.42,4.0,1.0,49.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.04
Scott,Bournemouth,MID,5.0,48,OK,9.6,7.0,1.0,48.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.04
Ugochukwu,Burnley,MID,5.0,47,OK,9.4,47.0,1.0,47.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.04
Georginio,Brighton,MID,5.6,46,OK,8.21,46.0,1.0,46.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.04
Haaland,Man City,FWD,14.1,135,OK,9.57,15.0,1.1,148.5,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.13
Thiago,Brentford,FWD,6.5,82,OK,12.62,4.0,1.0,82.0,BRE,1098.9230769230771,1174.262443438914,1098.9230769230771,0.07
Bowen,West Ham,FWD,7.5,74,OK,9.87,17.0,1.0,74.0,WHU,1143.7194570135746,1255.5294117647059,1143.7194570135746,0.06
Ekitiké,Liverpool,FWD,8.6,68,OK,7.91,26.0,1.0,68.0,LIV,1126.285067873303,1157.9095022624435,1126.285067873303,0.06
João Pedro,Chelsea,FWD,7.3,66,OK,9.04,3.0,1.0,66.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.06
Mateta,Crystal Palace,FWD,8.0,63,OK,7.88,4.0,1.0,63.0,CRY,1132.366515837104,1187.285067873303,1132.366515837104,0.06
Richarlison,Spurs,FWD,6.4,61,OK,9.53,10.0,1.0,61.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.05
Welbeck,Brighton,FWD,6.5,59,OK,9.08,3.0,1.0,59.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.05
Calvert-Lewin,Leeds,FWD,5.6,57,OK,10.18,15.0,1.0,57.0,LEE,1172.1764705882354,1218.0859728506787,1172.1764705882354,0.05
Woltemade,Newcastle,FWD,7.4,56,OK,7.57,2.0,1.0,56.0,NEW,1163.3257918552035,1191.4660633484164,1163.3257918552035,0.05
Watkins,Aston Villa,FWD,8.5,50,OK,5.88,5.0,1.0,50.0,AVL,1195.2171945701357,1222.2941176470586,1195.2171945701357,0.04
Isidor,Sunderland,FWD,5.5,47,OK,8.55,1.0,1.0,47.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.04
Wilson,West Ham,FWD,5.8,43,OK,7.41,5.0,1.0,43.0,WHU,1143.7194570135746,1255.5294117647059,1143.7194570135746,0.04
Gyökeres,Arsenal,FWD,8.8,41,OK,4.66,2.0,1.0,41.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.04
Raúl,Fulham,FWD,6.3,41,OK,6.51,7.0,1.0,41.0,FUL,1114.9773755656108,1145.4796380090502,1114.9773755656108,0.04
Flemming,Burnley,FWD,5.3,40,OK,7.55,6.0,1.0,40.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.03
Kroupi.Jr,Bournemouth,FWD,4.6,40,OK,8.7,5.0,1.0,40.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.04
Evanilson,Bournemouth,FWD,7.0,38,OK,5.43,2.0,1.0,38.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.03
Nmecha,Leeds,FWD,5.0,37,DOUBT,7.4,0.0,1.0,37.0,LEE,1172.1764705882354,1218.0859728506787,1172.1764705882354,0.03
Strand Larsen,Wolves,FWD,6.2,30,OK,4.84,3.0,1.0,30.0,WOL,1155.10407239819,1229.9004524886877,1155.10407239819,0.03
Barry,Everton,FWD,5.7,25,OK,4.39,7.0,1.0,25.0,EVE,1210.6923076923078,1179.5429864253397,1210.6923076923078,0.02
Brobbey,Sunderland,FWD,5.5,24,OK,4.36,2.0,1.0,24.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.02
Isak,Liverpool,FWD,10.3,23,OK,2.23,2.0,1.0,23.0,LIV,1126.285067873303,1157.9095022624435,1126.285067873303,0.02
Nketiah,Crystal Palace,FWD,5.4,20,OK,3.7,10.0,1.0,20.0,CRY,1132.366515837104,1187.285067873303,1132.366515837104,0.02
Toti,Wolves,FWD,5.4,20,OK,3.7,8.0,1.0,20.0,WOL,1155.10407239819,1229.9004524886877,1155.10407239819,0.02
Zirkzee,Man Utd,FWD,5.8,18,OK,3.1,1.0,1.0,18.0,MUN,1170.2217194570135,1178.2895927601808,1170.2217194570135,0.02
Mayenda,Sunderland,FWD,5.3,17,OK,3.21,0.0,1.0,17.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.01
Kolo Muani,Spurs,FWD,6.9,14,OK,2.03,4.0,1.0,14.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.01
Tolu,Wolves,FWD,5.4,13,OK,2.41,13.0,1.0,13.0,WOL,1155.10407239819,1229.9004524886877,1155.10407239819,0.01
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.01
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,0.0,1.0,12.0,WHU,1143.7194570135746,1255.5294117647059,1143.7194570135746,0.01
Kostoulas,Brighton,FWD,4.8,11,OK,2.29,2.0,1.0,11.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.01
Enes Ünal,Bournemouth,FWD,5.4,9,OK,1.67,1.0,1.0,9.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.01
Mané,Wolves,FWD,4.5,8,OK,1.78,5.0,1.0,8.0,WOL,1155.10407239819,1229.9004524886877,1155.10407239819,0.01
Kalimuendo,Nott'm Forest,FWD,6.0,7,OK,1.17,0.0,1.0,7.0,NFO,1174.1764705882351,1176.0271493212667,1174.1764705882351,0.01
Wissa,Newcastle,FWD,7.3,2,OK,0.27,2.0,1.0,2.0,NEW,1163.3257918552035,1191.4660633484164,1163.3257918552035,0.0
Solanke,Spurs,FWD,7.2,2,DOUBT,0.28,0.0,1.0,2.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.0
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.0
Barnes,Burnley,FWD,4.3,1,OK,0.23,0.0,1.0,1.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.0
