Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Mamardashvili,Liverpool,GKP,4.3,19,OK,4.42,0.0,1.0,19.0,LIV,1126.285067873303,1157.9095022624435,1157.9095022624435,0.02,0.0,0.016408881663787914
Trafford,Man City,GKP,4.6,11,OK,2.39,0.0,1.0,11.0,MCI,1101.2171945701357,1159.552036199095,1159.552036199095,0.01,0.0,0.009486422046273136
Bayindir,Man Utd,GKP,4.8,11,OK,2.29,0.0,1.0,11.0,MUN,1170.2217194570137,1178.2895927601808,1178.2895927601808,0.01,0.0,0.009335565779064678
Darlow,Leeds,GKP,3.9,10,OK,2.56,0.0,1.0,10.0,LEE,1172.1764705882354,1218.085972850679,1218.085972850679,0.01,0.0,0.008209601147115308
M.Bizot,Aston Villa,GKP,4.2,9,OK,2.14,1.0,1.0,9.0,AVL,1195.2171945701357,1222.2941176470586,1222.2941176470586,0.01,0.0,0.007935896818903701
Hermansen,West Ham,GKP,4.3,9,OK,2.09,0.0,1.0,9.0,WHU,1143.7194570135746,1255.529411764706,1255.529411764706,0.01,0.0,0.007168290854572713
Ramsdale,Newcastle,GKP,4.8,7,OK,1.46,4.0,1.0,7.0,NEW,1163.3257918552035,1191.4660633484164,1191.4660633484164,0.01,0.0,0.00822516083459292
John,Nott'm Forest,GKP,4.0,6,OK,1.5,6.0,1.0,6.0,NFO,1174.1764705882351,1176.0271493212667,1176.0271493212667,0.01,0.0,0.008673269155296998
José Sá,Wolves,GKP,4.2,5,OK,1.19,0.0,1.0,5.0,WOL,1155.10407239819,1229.9004524886875,1229.9004524886875,0.0,0.0,0.004065369672710149
Jörgensen,Chelsea,GKP,4.3,1,OK,0.23,0.0,1.0,1.0,CHE,1180.8597285067872,1206.4117647058824,1206.4117647058824,0.0,0.0,0.0008289043834414159
Guéhi,Crystal Palace,DEF,4.6,92,OK,20.0,92.0,1.0,92.0,CRY,1132.366515837104,1187.285067873303,1187.285067873303,0.08,0.0,0.13172910552993636
Muñoz,Crystal Palace,DEF,5.9,81,OK,13.73,-8.0,1.0,81.0,CRY,1132.366515837104,1187.285067873303,1187.285067873303,0.07,0.0,0.06350623118259081
Lacroix,Crystal Palace,DEF,5.2,81,OK,15.58,3.0,1.0,81.0,CRY,1132.366515837104,1187.285067873303,1187.285067873303,0.07,0.0,0.0699916155341286
J.Timber,Arsenal,DEF,5.6,80,OK,14.29,2.0,1.0,80.0,ARS,1149.1447963800906,1176.1674208144796,1176.1674208144796,0.07,0.0,0.069207834326538
Keane,Everton,DEF,4.6,77,DOUBT,16.74,10.0,1.0,77.0,EVE,1210.6923076923078,1179.5429864253397,1179.5429864253397,0.07,0.0,0.07121402184295626
Rúben,Man City,DEF,5.6,75,OK,13.39,22.0,1.0,75.0,MCI,1101.2171945701357,1159.552036199095,1159.552036199095,0.06,0.0,0.07796114118028105
Tarkowski,Everton,DEF,5.5,74,OK,13.45,10.0,1.0,74.0,EVE,1210.6923076923078,1179.5429864253397,1179.5429864253397,0.06,0.0,0.06867066391999353
Cash,Aston Villa,DEF,4.9,73,OK,14.9,1.0,1.0,73.0,AVL,1195.2171945701357,1222.2941176470586,1222.2941176470586,0.06,1.5,0.06152365368882046
Richards,Crystal Palace,DEF,4.6,73,OK,15.87,5.0,1.0,73.0,CRY,1132.366515837104,1187.285067873303,1187.285067873303,0.06,0.0,0.06443271466138192
Senesi,Bournemouth,DEF,4.6,72,OK,15.65,9.0,1.0,72.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.06,0.0,0.06715396168130362
Calafiori,Arsenal,DEF,5.7,71,OK,12.46,0.0,1.0,71.0,ARS,1149.1447963800906,1176.1674208144796,1176.1674208144796,0.06,0.0,0.060365555739363606
Mitchell,Crystal Palace,DEF,5.0,71,OK,14.2,3.0,1.0,71.0,CRY,1132.366515837104,1187.285067873303,1187.285067873303,0.06,0.0,0.061569038454209385
Cucurella,Chelsea,DEF,6.2,69,OK,11.13,12.0,1.0,69.0,CHE,1180.8597285067872,1206.4117647058824,1206.4117647058824,0.06,0.0,0.06415719927836559
Gusto,Chelsea,DEF,4.9,68,OK,13.88,25.0,1.0,68.0,CHE,1180.8597285067872,1206.4117647058824,1206.4117647058824,0.06,0.0,0.07087132478424106
Matheus N.,Man City,DEF,5.3,68,OK,12.83,17.0,1.0,68.0,MCI,1101.2171945701357,1159.552036199095,1159.552036199095,0.06,0.0,0.06890592013611123
O'Reilly,Man City,DEF,5.3,68,OK,12.83,12.0,1.0,68.0,MCI,1101.2171945701357,1159.552036199095,1159.552036199095,0.06,0.0,0.06588751312138796
James,Chelsea,DEF,5.6,67,OK,11.96,12.0,1.0,67.0,CHE,1180.8597285067872,1206.4117647058824,1206.4117647058824,0.06,2.0,0.06415719927836559
Burn,Newcastle,DEF,5.2,67,DOUBT,12.88,8.0,1.0,67.0,NEW,1163.3257918552035,1191.4660633484164,1191.4660633484164,0.06,0.0,0.060933334346065904
Van Hecke,Brighton,DEF,4.5,66,OK,14.67,6.0,1.0,66.0,BHA,1192.131221719457,1191.5972850678731,1191.5972850678731,0.06,0.0,0.058912520932775894
Ballard,Sunderland,DEF,4.6,66,OK,14.35,9.0,1.0,66.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.06,0.0,0.06079768350639812
Van de Ven,Spurs,DEF,4.6,65,OK,14.13,7.0,1.0,65.0,TOT,1179.5972850678731,1226.0226244343892,1226.0226244343892,0.05,0.0,0.05701362977069655
Mukiele,Sunderland,DEF,4.2,64,OK,15.24,9.0,1.0,64.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.05,0.0,0.05911586653526678
Virgil,Liverpool,DEF,5.9,62,OK,10.51,8.0,1.0,62.0,LIV,1126.285067873303,1157.9095022624435,1157.9095022624435,0.05,0.0,0.058381073709055945
Konaté,Liverpool,DEF,5.4,61,OK,11.3,10.0,1.0,61.0,LIV,1126.285067873303,1157.9095022624435,1157.9095022624435,0.05,0.0,0.05872652384934622
Gvardiol,Man City,DEF,5.9,61,OK,10.34,20.0,1.0,61.0,MCI,1101.2171945701357,1159.552036199095,1159.552036199095,0.05,0.0,0.06468015031549865
Romero,Spurs,DEF,5.0,59,OK,11.8,7.0,1.0,59.0,TOT,1179.5972850678731,1226.0226244343892,1226.0226244343892,0.05,0.0,0.052119755970636755
Alderete,Sunderland,DEF,4.0,57,OK,14.25,8.0,1.0,57.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.05,0.0,0.0526408711964111
Truffert,Bournemouth,DEF,4.5,56,OK,12.44,6.0,1.0,56.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.05,0.0,0.05163050438332668
Andersen,Fulham,DEF,4.6,56,OK,12.17,3.0,1.0,56.0,FUL,1114.9773755656108,1145.4796380090502,1145.4796380090502,0.05,0.0,0.05072111111550022
Rodon,Leeds,DEF,4.1,54,OK,13.17,3.0,1.0,54.0,LEE,1172.1764705882354,1218.085972850679,1218.085972850679,0.04,0.0,0.04605586243531688
Pedro Porro,Spurs,DEF,5.3,53,OK,10.0,5.0,1.0,53.0,TOT,1179.5972850678731,1226.0226244343892,1226.0226244343892,0.04,4.0,0.04934656081726954
Digne,Aston Villa,DEF,4.5,52,OK,11.56,1.0,1.0,52.0,AVL,1195.2171945701357,1222.2941176470586,1222.2941176470586,0.04,3.25,0.04577458010491363
Thiaw,Newcastle,DEF,5.0,52,OK,10.4,5.0,1.0,52.0,NEW,1163.3257918552035,1191.4660633484164,1191.4660633484164,0.04,0.0,0.04658126799182725
N.Williams,Nott'm Forest,DEF,4.7,50,OK,10.64,8.0,1.0,50.0,NFO,1174.1764705882351,1176.0271493212667,1176.0271493212667,0.04,0.0,0.047277820101422854
O'Brien,Everton,DEF,4.9,49,OK,10.0,9.0,1.0,49.0,EVE,1210.6923076923078,1179.5429864253397,1179.5429864253397,0.04,0.0,0.0468825643799462
Tete,Fulham,DEF,4.5,49,OK,10.89,5.0,1.0,49.0,FUL,1114.9773755656108,1145.4796380090502,1145.4796380090502,0.04,0.0,0.045832329321235134
Konsa,Aston Villa,DEF,4.4,47,OK,10.68,1.0,1.0,47.0,AVL,1195.2171945701357,1222.2941176470586,1222.2941176470586,0.04,0.0,0.039024977140382125
Dalot,Man Utd,DEF,4.4,47,OK,10.68,7.0,1.0,47.0,MUN,1170.2217194570137,1178.2895927601808,1178.2895927601808,0.04,0.0,0.04404689672122335
Livramento,Newcastle,DEF,4.9,47,OK,9.59,3.0,1.0,47.0,NEW,1163.3257918552035,1191.4660633484164,1191.4660633484164,0.04,0.0,0.04120973438556248
Hartman,Burnley,DEF,4.0,46,OK,11.5,4.0,1.0,46.0,BUR,1176.389140271493,1168.6018099547512,1168.6018099547512,0.04,1.5,0.043042890719078755
Hume,Sunderland,DEF,4.5,46,OK,10.22,2.0,1.0,46.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.04,2.75,0.042171560551118474
Collins,Brentford,DEF,4.9,45,OK,9.18,7.0,1.0,45.0,BRE,1098.9230769230771,1174.262443438914,1174.262443438914,0.04,0.0,0.04249475939455594
Van den Berg,Brentford,DEF,4.5,45,OK,10.0,5.0,1.0,45.0,BRE,1098.9230769230771,1174.262443438914,1174.262443438914,0.04,0.0,0.04130252165603132
Saliba,Arsenal,DEF,5.9,43,OK,7.29,2.0,1.0,43.0,ARS,1149.1447963800906,1176.1674208144796,1176.1674208144796,0.04,0.0,0.03774972781447527
Diakité,Bournemouth,DEF,4.4,41,OK,9.32,6.0,1.0,41.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.04,0.0,0.0387657607662187
De Cuyper,Brighton,DEF,4.3,40,OK,9.3,40.0,1.0,40.0,BHA,1192.131221719457,1191.5972850678731,1191.5972850678731,0.03,0.75,0.057695666867925106
Mykolenko,Everton,DEF,4.9,39,OK,7.96,6.0,1.0,39.0,EVE,1210.6923076923078,1179.5429864253397,1179.5429864253397,0.03,0.0,0.036624354090663225
Fofana,Chelsea,DEF,4.4,37,OK,8.41,37.0,1.0,37.0,CHE,1180.8597285067872,1206.4117647058824,1206.4117647058824,0.03,0.0,0.05213808571846506
Kerkez,Bournemouth,DEF,5.6,37,OK,6.61,37.0,1.0,37.0,BOU,1093.3393665158371,1165.9773755656108,1165.9773755656108,0.03,0.0,0.05394615823440611
Reinildo,Sunderland,DEF,3.9,37,OK,9.49,37.0,1.0,37.0,SUN,1135.9909502262446,1189.190045248869,1189.190045248869,0.03,0.0,0.0528931437420808
B.Fernandes,Man Utd,MID,9.1,98,OK,10.77,31.0,1.0,98.0,MUN,1170.2217194570137,1178.2895927601808,1170.2217194570137,0.08,0.0,0.10228830828361411
Semenyo,Bournemouth,MID,7.4,89,OK,12.03,9.0,1.0,89.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.08,2.5,0.08945072590924892
Foden,Man City,MID,8.2,88,OK,10.73,23.0,1.0,88.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.08,2.0,0.09634793256330922
Rice,Arsenal,MID,6.9,86,OK,12.46,4.0,1.0,86.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.07,4.0,0.08075570658486932
Bruno G.,Newcastle,MID,6.8,82,OK,12.06,11.0,1.0,82.0,NEW,1163.3257918552035,1191.4660633484164,1163.3257918552035,0.07,0.0,0.07710651704622806
Wilson,Fulham,MID,5.6,78,OK,13.93,24.0,1.0,78.0,FUL,1114.9773755656108,1145.4796380090502,1114.9773755656108,0.07,4.5,0.08906010308023213
Rogers,Aston Villa,MID,7.1,76,OK,10.7,15.0,1.0,76.0,AVL,1195.2171945701357,1222.2941176470586,1195.2171945701357,0.06,0.0,0.07237178346577422
Neto,Chelsea,MID,7.3,76,OK,10.41,8.0,1.0,76.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.06,1.5,0.07037245660420738
Saka,Arsenal,MID,10.3,75,DOUBT,7.28,11.0,1.0,75.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.07,4.5,0.07588251739440308
Dewsbury-Hall,Everton,MID,5.1,75,DOUBT,14.71,17.0,1.0,75.0,EVE,1210.6923076923078,1179.5429864253397,1210.6923076923078,0.06,1.5,0.07301607471885126
Minteh,Brighton,MID,6.2,71,OK,11.45,5.0,1.0,71.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.06,0.0,0.06249312042389576
Gravenberch,Liverpool,MID,5.6,69,OK,12.32,8.0,1.0,69.0,LIV,1126.285067873303,1157.9095022624435,1126.285067873303,0.06,0.0,0.06623545151039135
Enzo,Chelsea,MID,6.6,69,OK,10.45,6.0,1.0,69.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.06,0.0,0.06198873433728016
Xhaka,Sunderland,MID,5.2,68,OK,13.08,5.0,1.0,68.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.06,3.25,0.06580158053645828
Cullen,Burnley,MID,5.0,67,OK,13.4,6.0,1.0,67.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.06,0.75,0.061161734273911285
J.Palhinha,Spurs,MID,5.5,62,OK,11.27,2.0,1.0,62.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.05,0.0,0.05374715659535619
Garner,Everton,MID,5.0,60,OK,12.0,7.0,1.0,60.0,EVE,1210.6923076923078,1179.5429864253397,1210.6923076923078,0.05,2.0,0.05525764025668721
Trossard,Arsenal,MID,6.9,59,OK,8.55,1.0,1.0,59.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.05,2.5,0.05412720850839302
Doku,Man City,MID,6.5,59,OK,9.08,3.0,1.0,59.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.05,2.5,0.057754274373482246
Anthony,Burnley,MID,5.3,58,OK,10.94,2.0,1.0,58.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.05,1.25,0.05155606926633383
Caicedo,Chelsea,MID,5.7,58,OK,10.18,58.0,1.0,58.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.05,0.0,0.08349848641606315
Gibbs-White,Nott'm Forest,MID,7.3,58,OK,7.95,5.0,1.0,58.0,NFO,1174.1764705882351,1176.0271493212667,1174.1764705882351,0.05,5.0,0.05663543910625721
E Le Fee,Sunderland,MID,4.9,58,OK,11.84,4.0,1.0,58.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.05,0.0,0.05352155313199549
Zubimendi,Arsenal,MID,5.2,56,OK,10.77,1.0,1.0,56.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.05,0.0,0.04934104055347081
Wieffer,Brighton,MID,4.9,56,OK,11.43,4.0,1.0,56.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.05,0.0,0.049323429274162015
Henderson,Brentford,MID,5.0,53,OK,10.6,13.0,1.0,53.0,BRE,1098.9230769230771,1174.262443438914,1098.9230769230771,0.05,0.0,0.05650986980260394
M.Fernandes,West Ham,MID,5.5,52,OK,9.45,52.0,1.0,52.0,WHU,1143.7194570135746,1255.529411764706,1143.7194570135746,0.05,0.0,0.07729168150275754
Kamara,Aston Villa,MID,4.9,51,OK,10.41,6.0,1.0,51.0,AVL,1195.2171945701357,1222.2941176470586,1195.2171945701357,0.04,0.0,0.04618407453538425
Aaronson,Leeds,MID,5.4,49,OK,9.07,5.0,1.0,49.0,LEE,1172.1764705882354,1218.085972850679,1172.1764705882354,0.04,1.25,0.04585487027650926
Cherki,Man City,MID,6.5,49,OK,7.54,49.0,1.0,49.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.04,0.75,0.07632463460835193
Reijnders,Man City,MID,5.2,49,OK,9.42,4.0,1.0,49.0,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.04,1.5,0.048400987800418294
Scott,Bournemouth,MID,5.0,48,OK,9.6,7.0,1.0,48.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.04,1.5,0.04975582300064562
Ugochukwu,Burnley,MID,5.0,47,OK,9.4,47.0,1.0,47.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.04,0.0,0.06791970213322462
Georginio,Brighton,MID,5.6,46,OK,8.21,46.0,1.0,46.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.04,0.0,0.0655968055993107
Haaland,Man City,FWD,14.1,135,OK,9.57,15.0,1.1,148.5,MCI,1101.2171945701357,1159.552036199095,1101.2171945701357,0.13,6.25,0.15006122390279783
Thiago,Brentford,FWD,6.5,82,OK,12.62,4.0,1.0,82.0,BRE,1098.9230769230771,1174.262443438914,1098.9230769230771,0.07,5.0,0.08171636567268653
Bowen,West Ham,FWD,7.5,74,OK,9.87,17.0,1.0,74.0,WHU,1143.7194570135746,1255.529411764706,1143.7194570135746,0.06,4.5,0.079040362079743
Ekitiké,Liverpool,FWD,8.6,68,OK,7.91,26.0,1.0,68.0,LIV,1126.285067873303,1157.9095022624435,1126.285067873303,0.06,0.0,0.07653479785785168
João Pedro,Chelsea,FWD,7.3,66,OK,9.04,3.0,1.0,66.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.06,0.0,0.05766984710886309
Mateta,Crystal Palace,FWD,8.0,63,OK,7.88,4.0,1.0,63.0,CRY,1132.366515837104,1187.285067873303,1132.366515837104,0.06,5.0,0.06252392578710345
Richarlison,Spurs,FWD,6.4,61,OK,9.53,10.0,1.0,61.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.05,2.5,0.05976615993647653
Welbeck,Brighton,FWD,6.5,59,OK,9.08,3.0,1.0,59.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.05,5.0,0.055446916241872604
Calvert-Lewin,Leeds,FWD,5.6,57,OK,10.18,15.0,1.0,57.0,LEE,1172.1764705882354,1218.085972850679,1172.1764705882354,0.05,0.0,0.05758518592863953
Woltemade,Newcastle,FWD,7.4,56,OK,7.57,2.0,1.0,56.0,NEW,1163.3257918552035,1191.4660633484164,1163.3257918552035,0.05,0.0,0.04934129407417492
Watkins,Aston Villa,FWD,8.5,50,OK,5.88,5.0,1.0,50.0,AVL,1195.2171945701357,1222.2941176470586,1195.2171945701357,0.04,5.0,0.04894507899130396
Isidor,Sunderland,FWD,5.5,47,OK,8.55,1.0,1.0,47.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.04,0.0,0.04198977112493726
Wilson,West Ham,FWD,5.8,43,OK,7.41,5.0,1.0,43.0,WHU,1143.7194570135746,1255.529411764706,1143.7194570135746,0.04,0.0,0.04065682341491206
Gyökeres,Arsenal,FWD,8.8,41,OK,4.66,2.0,1.0,41.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.04,0.0,0.03689700387067305
Raúl,Fulham,FWD,6.3,41,OK,6.51,7.0,1.0,41.0,FUL,1114.9773755656108,1145.4796380090502,1114.9773755656108,0.04,0.0,0.04116675459599854
Flemming,Burnley,FWD,5.3,40,OK,7.55,6.0,1.0,40.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.03,0.0,0.037572601180081704
Kroupi.Jr,Bournemouth,FWD,4.6,40,OK,8.7,5.0,1.0,40.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.04,0.0,0.03978636581853096
Evanilson,Bournemouth,FWD,7.0,38,OK,5.43,2.0,1.0,38.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.03,2.5,0.03832295925968845
Nmecha,Leeds,FWD,5.0,37,DOUBT,7.4,0.0,1.0,37.0,LEE,1172.1764705882354,1218.085972850679,1172.1764705882354,0.03,5.0,0.03583078235559793
Strand Larsen,Wolves,FWD,6.2,30,OK,4.84,3.0,1.0,30.0,WOL,1155.10407239819,1229.9004524886875,1155.10407239819,0.03,0.0,0.0277897037739249
Barry,Everton,FWD,5.7,25,OK,4.39,7.0,1.0,25.0,EVE,1210.6923076923078,1179.5429864253397,1210.6923076923078,0.02,0.0,0.024696613507846746
Brobbey,Sunderland,FWD,5.5,24,OK,4.36,2.0,1.0,24.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.02,0.0,0.022359333051853378
Isak,Liverpool,FWD,10.3,23,OK,2.23,2.0,1.0,23.0,LIV,1126.285067873303,1157.9095022624435,1126.285067873303,0.02,0.0,0.021664142317071703
Nketiah,Crystal Palace,FWD,5.4,20,OK,3.7,10.0,1.0,20.0,CRY,1132.366515837104,1187.285067873303,1132.366515837104,0.02,0.0,0.0238438700035564
Toti,Wolves,FWD,5.4,20,OK,3.7,8.0,1.0,20.0,WOL,1155.10407239819,1229.9004524886875,1155.10407239819,0.02,0.0,0.022162505190419856
Zirkzee,Man Utd,FWD,5.8,18,OK,3.1,1.0,1.0,18.0,MUN,1170.2217194570137,1178.2895927601808,1170.2217194570137,0.02,0.0,0.015979877735201202
Mayenda,Sunderland,FWD,5.3,17,OK,3.21,0.0,1.0,17.0,SUN,1135.9909502262446,1189.190045248869,1135.9909502262446,0.01,2.5,0.017165629705163027
Kolo Muani,Spurs,FWD,6.9,14,OK,2.03,4.0,1.0,14.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.01,0.0,0.014242148750819939
Tolu,Wolves,FWD,5.4,13,OK,2.41,13.0,1.0,13.0,WOL,1155.10407239819,1229.9004524886875,1155.10407239819,0.01,0.0,0.01913247518391714
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1180.8597285067872,1206.4117647058824,1180.8597285067872,0.01,0.0,0.010162087596275435
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,0.0,1.0,12.0,WHU,1143.7194570135746,1255.529411764706,1143.7194570135746,0.01,0.0,0.010492083461912789
Kostoulas,Brighton,FWD,4.8,11,OK,2.29,2.0,1.0,11.0,BHA,1192.131221719457,1191.5972850678731,1192.131221719457,0.01,0.0,0.010401539506796072
Enes Ünal,Bournemouth,FWD,5.4,9,OK,1.67,1.0,1.0,9.0,BOU,1093.3393665158371,1165.9773755656108,1093.3393665158371,0.01,0.0,0.008871902262982767
Mané,Wolves,FWD,4.5,8,OK,1.78,5.0,1.0,8.0,WOL,1155.10407239819,1229.9004524886875,1155.10407239819,0.01,0.0,0.00995581287850892
Kalimuendo,Nott'm Forest,FWD,6.0,7,OK,1.17,0.0,1.0,7.0,NFO,1174.1764705882351,1176.0271493212667,1174.1764705882351,0.01,0.0,0.005961625169079706
Wissa,Newcastle,FWD,7.3,2,OK,0.27,2.0,1.0,2.0,NEW,1163.3257918552035,1191.4660633484164,1163.3257918552035,0.0,0.0,0.0029226550496898036
Solanke,Spurs,FWD,7.2,2,DOUBT,0.28,0.0,1.0,2.0,TOT,1179.5972850678731,1226.0226244343892,1179.5972850678731,0.0,5.0,0.005934228646174974
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1149.1447963800906,1176.1674208144796,1149.1447963800906,0.0,0.0,0.0008702123554404021
Barnes,Burnley,FWD,4.3,1,OK,0.23,0.0,1.0,1.0,BUR,1176.389140271493,1168.6018099547512,1176.389140271493,0.0,5.0,0.005100353101368557
