Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
Mamardashvili,Liverpool,GKP,4.3,19,OK,4.42,7.0,1.0,19.0,LIV,1100.5333333333333,1153.0,1153.0,0.02
Perri,Leeds,GKP,4.5,18,OK,4.0,3.0,1.0,18.0,LEE,1182.6,1272.4,1272.4,0.01
Lammens,Man Utd,GKP,5.0,18,OK,3.6,3.0,1.0,18.0,MUN,1114.8,1174.2,1174.2,0.02
Johnstone,Wolves,GKP,4.5,16,OK,3.56,3.0,1.0,16.0,WOL,1184.8666666666666,1197.9333333333334,1197.9333333333334,0.01
Trafford,Man City,GKP,4.6,11,OK,2.39,0.0,1.0,11.0,MCI,1128.7333333333333,1145.0666666666666,1145.0666666666666,0.01
Bayindir,Man Utd,GKP,4.8,11,OK,2.29,0.0,1.0,11.0,MUN,1114.8,1174.2,1174.2,0.01
Darlow,Leeds,GKP,4.0,10,OK,2.5,0.0,1.0,10.0,LEE,1182.6,1272.4,1272.4,0.01
Hermansen,West Ham,GKP,4.3,9,OK,2.09,0.0,1.0,9.0,WHU,1180.3999999999999,1230.6666666666667,1230.6666666666667,0.01
M.Bizot,Aston Villa,GKP,4.3,7,OK,1.63,0.0,1.0,7.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.01
José Sá,Wolves,GKP,4.3,5,OK,1.16,0.0,1.0,5.0,WOL,1184.8666666666666,1197.9333333333334,1197.9333333333334,0.0
Jorgensen,Chelsea,GKP,4.3,1,OK,0.23,1.0,1.0,1.0,CHE,1211.7333333333333,1195.1333333333334,1195.1333333333334,0.0
Arrizabalaga,Arsenal,GKP,4.2,0,OK,0.0,0.0,1.0,0.0,ARS,1154.5333333333335,1185.8,1185.8,0.0
Setford,Arsenal,GKP,4.0,0,OK,0.0,0.0,1.0,0.0,ARS,1154.5333333333335,1185.8,1185.8,0.0
Hume,Sunderland,DEF,4.5,42,OK,9.33,2.0,1.0,42.0,SUN,1169.8666666666668,1260.2666666666667,1260.2666666666667,0.03
Saliba,Arsenal,DEF,6.0,41,OK,6.83,3.0,1.0,41.0,ARS,1154.5333333333335,1185.8,1185.8,0.03
De Ligt,Man Utd,DEF,5.0,41,OK,8.2,11.0,1.0,41.0,MUN,1114.8,1174.2,1174.2,0.03
Gusto,Chelsea,DEF,4.9,40,OK,8.16,40.0,1.0,40.0,CHE,1211.7333333333333,1195.1333333333334,1195.1333333333334,0.03
Konaté,Liverpool,DEF,5.4,39,OK,7.22,39.0,1.0,39.0,LIV,1100.5333333333333,1153.0,1153.0,0.03
Livramento,Newcastle,DEF,4.9,39,OK,7.96,39.0,1.0,39.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.03
Hartman,Burnley,DEF,4.0,37,OK,9.25,37.0,1.0,37.0,BUR,1159.6,1193.5333333333333,1193.5333333333333,0.03
Van den Berg,Brentford,DEF,4.5,37,OK,8.22,5.0,1.0,37.0,BRE,1159.2666666666667,1198.3333333333333,1198.3333333333333,0.03
Bassey,Fulham,DEF,4.5,37,OK,8.22,11.0,1.0,37.0,FUL,1173.8,1198.8666666666666,1198.8666666666666,0.03
Konsa,Aston Villa,DEF,4.4,35,OK,7.95,8.0,1.0,35.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.03
Kayode,Brentford,DEF,4.5,35,OK,7.78,5.0,1.0,35.0,BRE,1159.2666666666667,1198.3333333333333,1198.3333333333333,0.03
Gvardiol,Man City,DEF,5.8,35,OK,6.03,7.0,1.0,35.0,MCI,1128.7333333333333,1145.0666666666666,1145.0666666666666,0.03
O'Brien,Everton,DEF,4.9,34,OK,6.94,7.0,1.0,34.0,EVE,1192.2666666666667,1180.0666666666668,1180.0666666666668,0.03
Diouf,West Ham,DEF,4.3,34,OK,7.91,4.0,1.0,34.0,WHU,1180.3999999999999,1230.6666666666667,1230.6666666666667,0.03
Collins,Brentford,DEF,4.9,33,OK,6.73,3.0,1.0,33.0,BRE,1159.2666666666667,1198.3333333333333,1198.3333333333333,0.03
N.Williams,Nott'm Forest,DEF,4.7,33,OK,7.02,33.0,1.0,33.0,NFO,1113.8666666666666,1174.2,1174.2,0.03
Tete,Fulham,DEF,4.5,32,OK,7.11,32.0,1.0,32.0,FUL,1173.8,1198.8666666666666,1198.8666666666666,0.03
Botman,Newcastle,DEF,4.9,32,OK,6.53,4.0,1.0,32.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.03
Estève,Burnley,DEF,3.9,31,OK,7.95,6.0,1.0,31.0,BUR,1159.6,1193.5333333333333,1193.5333333333333,0.03
Spence,Spurs,DEF,4.5,31,OK,6.89,1.0,1.0,31.0,TOT,1140.3999999999999,1179.6666666666665,1179.6666666666665,0.03
Diakité,Bournemouth,DEF,4.5,30,OK,6.67,0.0,1.0,30.0,BOU,1143.1333333333332,1173.2666666666667,1173.2666666666667,0.03
Dunk,Brighton,DEF,4.5,30,OK,6.67,30.0,1.0,30.0,BHA,1138.7333333333333,1177.9333333333332,1177.9333333333332,0.03
Shaw,Man Utd,DEF,4.5,30,OK,6.67,3.0,1.0,30.0,MUN,1114.8,1174.2,1174.2,0.03
Trippier,Newcastle,DEF,5.0,30,OK,6.0,0.0,1.0,30.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.03
Thiaw,Newcastle,DEF,4.9,30,OK,6.12,30.0,1.0,30.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.03
Murillo,Nott'm Forest,DEF,5.3,30,OK,5.66,30.0,1.0,30.0,NFO,1113.8666666666666,1174.2,1174.2,0.03
Pau,Aston Villa,DEF,4.3,29,OK,6.74,29.0,1.0,29.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.02
Walker,Burnley,DEF,4.4,29,OK,6.59,0.0,1.0,29.0,BUR,1159.6,1193.5333333333333,1193.5333333333333,0.02
Muñoz,Crystal Palace,DEF,5.9,74,OK,12.54,20.0,1.0,74.0,CRY,1138.2666666666667,1175.8,1175.8,0.06
J.Timber,Arsenal,DEF,6.3,72,OK,11.43,6.0,1.0,72.0,ARS,1154.5333333333335,1185.8,1185.8,0.06
Guéhi,Crystal Palace,DEF,5.1,69,OK,13.53,69.0,1.0,69.0,CRY,1138.2666666666667,1175.8,1175.8,0.06
Lacroix,Crystal Palace,DEF,5.0,67,OK,13.4,17.0,1.0,67.0,CRY,1138.2666666666667,1175.8,1175.8,0.06
Keane,Everton,DEF,4.5,65,OK,14.44,24.0,1.0,65.0,EVE,1192.2666666666667,1180.0666666666668,1180.0666666666668,0.06
Calafiori,Arsenal,DEF,5.8,63,OK,10.86,3.0,1.0,63.0,ARS,1154.5333333333335,1185.8,1185.8,0.05
Senesi,Bournemouth,DEF,5.0,61,OK,12.2,5.0,1.0,61.0,BOU,1143.1333333333332,1173.2666666666667,1173.2666666666667,0.05
Chalobah,Chelsea,DEF,5.1,61,OK,11.96,12.0,1.0,61.0,CHE,1211.7333333333333,1195.1333333333334,1195.1333333333334,0.05
Mitchell,Crystal Palace,DEF,5.0,61,OK,12.2,17.0,1.0,61.0,CRY,1138.2666666666667,1175.8,1175.8,0.05
Richards,Crystal Palace,DEF,4.6,58,OK,12.61,14.0,1.0,58.0,CRY,1138.2666666666667,1175.8,1175.8,0.05
Van de Ven,Spurs,DEF,4.8,58,OK,12.08,1.0,1.0,58.0,TOT,1140.3999999999999,1179.6666666666665,1179.6666666666665,0.05
Cucurella,Chelsea,DEF,6.1,55,OK,9.02,12.0,1.0,55.0,CHE,1211.7333333333333,1195.1333333333334,1195.1333333333334,0.05
Mukiele,Sunderland,DEF,4.2,55,OK,13.1,8.0,1.0,55.0,SUN,1169.8666666666668,1260.2666666666667,1260.2666666666667,0.04
Cash,Aston Villa,DEF,4.6,54,OK,11.74,8.0,1.0,54.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.05
Rúben,Man City,DEF,5.5,52,OK,9.45,13.0,1.0,52.0,MCI,1128.7333333333333,1145.0666666666666,1145.0666666666666,0.05
O'Reilly,Man City,DEF,5.1,52,OK,10.2,12.0,1.0,52.0,MCI,1128.7333333333333,1145.0666666666666,1145.0666666666666,0.05
Tarkowski,Everton,DEF,5.4,51,OK,9.44,13.0,1.0,51.0,EVE,1192.2666666666667,1180.0666666666668,1180.0666666666668,0.04
Ballard,Sunderland,DEF,4.6,50,OK,10.87,11.0,1.0,50.0,SUN,1169.8666666666668,1260.2666666666667,1260.2666666666667,0.04
Andersen,Fulham,DEF,4.5,49,OK,10.89,13.0,1.0,49.0,FUL,1173.8,1198.8666666666666,1198.8666666666666,0.04
Rodon,Leeds,DEF,4.1,49,OK,11.95,4.0,1.0,49.0,LEE,1182.6,1272.4,1272.4,0.04
Burn,Newcastle,DEF,5.1,48,OK,9.41,0.0,1.0,48.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.04
James,Chelsea,DEF,5.6,47,OK,8.39,2.0,1.0,47.0,CHE,1211.7333333333333,1195.1333333333334,1195.1333333333334,0.04
Matheus N.,Man City,DEF,5.3,46,OK,8.68,14.0,1.0,46.0,MCI,1128.7333333333333,1145.0666666666666,1145.0666666666666,0.04
Pedro Porro,Spurs,DEF,5.4,46,OK,8.52,2.0,1.0,46.0,TOT,1140.3999999999999,1179.6666666666665,1179.6666666666665,0.04
Truffert,Bournemouth,DEF,4.5,45,OK,10.0,0.0,1.0,45.0,BOU,1143.1333333333332,1173.2666666666667,1173.2666666666667,0.04
Alderete,Sunderland,DEF,4.1,45,OK,10.98,0.0,1.0,45.0,SUN,1169.8666666666668,1260.2666666666667,1260.2666666666667,0.04
Virgil,Liverpool,DEF,6.0,44,OK,7.33,4.0,1.0,44.0,LIV,1100.5333333333333,1153.0,1153.0,0.04
Digne,Aston Villa,DEF,4.5,43,OK,9.56,10.0,1.0,43.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.04
Van Hecke,Brighton,DEF,4.4,42,OK,9.55,7.0,1.0,42.0,BHA,1138.7333333333333,1177.9333333333332,1177.9333333333332,0.04
Kudus,Spurs,MID,6.5,47,OK,7.23,2.0,1.0,47.0,TOT,1140.3999999999999,1179.6666666666665,1140.3999999999999,0.04
Grealish,Everton,MID,6.7,46,OK,6.87,6.0,1.0,46.0,EVE,1192.2666666666667,1180.0666666666668,1192.2666666666667,0.04
Szoboszlai,Liverpool,MID,6.6,46,OK,6.97,3.0,1.0,46.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.04
Doku,Man City,MID,6.5,46,OK,7.08,13.0,1.0,46.0,MCI,1128.7333333333333,1145.0666666666666,1128.7333333333333,0.04
L.Paquetá,West Ham,MID,5.9,45,OK,7.63,4.0,1.0,45.0,WHU,1180.3999999999999,1230.6666666666667,1180.3999999999999,0.04
O.Dango,Brentford,MID,6.0,44,OK,7.33,9.0,1.0,44.0,BRE,1159.2666666666667,1198.3333333333333,1159.2666666666667,0.04
Iwobi,Fulham,MID,6.4,43,OK,6.72,43.0,1.0,43.0,FUL,1173.8,1198.8666666666666,1173.8,0.04
Aaronson,Leeds,MID,5.4,43,OK,7.96,9.0,1.0,43.0,LEE,1182.6,1272.4,1182.6,0.04
Schade,Brentford,MID,7.0,42,OK,6.0,10.0,1.0,42.0,BRE,1159.2666666666667,1198.3333333333333,1159.2666666666667,0.04
Buendia,Aston Villa,MID,5.3,40,OK,7.55,12.0,1.0,40.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.04
Wieffer,Brighton,MID,4.9,40,OK,8.16,7.0,1.0,40.0,BHA,1138.7333333333333,1177.9333333333332,1138.7333333333333,0.04
Gana,Everton,MID,5.4,40,DOUBT,7.41,8.0,1.0,40.0,EVE,1192.2666666666667,1180.0666666666668,1192.2666666666667,0.03
Longstaff,Leeds,MID,4.9,40,DOUBT,8.16,40.0,1.0,40.0,LEE,1182.6,1272.4,1182.6,0.03
Adams,Bournemouth,MID,5.0,39,OK,7.8,4.0,1.0,39.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.03
Amad,Man Utd,MID,6.3,39,OK,6.19,10.0,1.0,39.0,MUN,1114.8,1174.2,1114.8,0.03
Barnes,Newcastle,MID,6.3,39,OK,6.19,39.0,1.0,39.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.03
J.Murphy,Newcastle,MID,6.1,38,OK,6.23,4.0,1.0,38.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.03
P.M.Sarr,Spurs,MID,4.8,38,OK,7.92,3.0,1.0,38.0,TOT,1140.3999999999999,1179.6666666666665,1140.3999999999999,0.03
Scott,Bournemouth,MID,5.0,37,OK,7.4,3.0,1.0,37.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.03
Munetsi,Wolves,MID,5.4,37,OK,6.85,2.0,1.0,37.0,WOL,1184.8666666666666,1197.9333333333334,1184.8666666666666,0.03
Malen,Aston Villa,MID,5.1,36,OK,7.06,36.0,1.0,36.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.03
Wilson,Fulham,MID,5.2,36,OK,6.92,3.0,1.0,36.0,FUL,1173.8,1198.8666666666666,1173.8,0.03
Tonali,Newcastle,MID,5.4,36,OK,6.67,36.0,1.0,36.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.03
E.Le Fée,Sunderland,MID,4.9,36,OK,7.35,36.0,1.0,36.0,SUN,1169.8666666666668,1260.2666666666667,1169.8666666666668,0.03
Bentancur,Spurs,MID,5.3,36,OK,6.79,2.0,1.0,36.0,TOT,1140.3999999999999,1179.6666666666665,1140.3999999999999,0.03
Damsgaard,Brentford,MID,5.8,35,OK,6.03,4.0,1.0,35.0,BRE,1159.2666666666667,1198.3333333333333,1159.2666666666667,0.03
Yarmoliuk,Brentford,MID,5.0,35,OK,7.0,6.0,1.0,35.0,BRE,1159.2666666666667,1198.3333333333333,1159.2666666666667,0.03
Kamada,Crystal Palace,MID,5.0,35,OK,7.0,6.0,1.0,35.0,CRY,1138.2666666666667,1175.8,1138.2666666666667,0.03
Reijnders,Man City,MID,5.4,35,OK,6.48,1.0,1.0,35.0,MCI,1128.7333333333333,1145.0666666666666,1128.7333333333333,0.03
Semenyo,Bournemouth,MID,7.9,75,DOUBT,9.49,0.0,1.0,75.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.07
Rice,Arsenal,MID,6.9,71,OK,10.29,8.0,1.0,71.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.06
Eze,Arsenal,MID,7.7,61,OK,7.92,22.0,1.0,61.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.05
Minteh,Brighton,MID,6.2,61,OK,9.84,14.0,1.0,61.0,BHA,1138.7333333333333,1177.9333333333332,1138.7333333333333,0.05
Mbeumo,Man Utd,MID,8.6,61,OK,7.09,8.0,1.0,61.0,MUN,1114.8,1174.2,1114.8,0.05
Neto,Chelsea,MID,7.1,60,OK,8.45,17.0,1.0,60.0,CHE,1211.7333333333333,1195.1333333333334,1211.7333333333333,0.05
Caicedo,Chelsea,MID,6.1,60,OK,9.84,2.0,1.0,60.0,CHE,1211.7333333333333,1195.1333333333334,1211.7333333333333,0.05
Bruno G.,Newcastle,MID,6.6,60,OK,9.09,14.0,1.0,60.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.05
Enzo,Chelsea,MID,6.7,59,OK,8.81,14.0,1.0,59.0,CHE,1211.7333333333333,1195.1333333333334,1211.7333333333333,0.05
J.Palhinha,Spurs,MID,5.5,59,OK,10.73,11.0,1.0,59.0,TOT,1140.3999999999999,1179.6666666666665,1140.3999999999999,0.05
Ndiaye,Everton,MID,6.6,58,OK,8.79,6.0,1.0,58.0,EVE,1192.2666666666667,1180.0666666666668,1192.2666666666667,0.05
M.Salah,Liverpool,MID,14.2,56,OK,3.94,4.0,1.1,61.6,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.06
Cullen,Burnley,MID,5.0,55,OK,11.0,12.0,1.0,55.0,BUR,1159.6,1193.5333333333333,1159.6,0.05
Tavernier,Bournemouth,MID,5.5,54,OK,9.82,9.0,1.0,54.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.05
Xhaka,Sunderland,MID,5.2,54,OK,10.38,5.0,1.0,54.0,SUN,1169.8666666666668,1260.2666666666667,1169.8666666666668,0.05
Gravenberch,Liverpool,MID,5.6,53,OK,9.46,3.0,1.0,53.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.05
Trossard,Arsenal,MID,6.9,52,DOUBT,7.54,21.0,1.0,52.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.05
B.Fernandes,Man Utd,MID,8.9,52,OK,5.84,7.0,1.0,52.0,MUN,1114.8,1174.2,1114.8,0.05
Anthony,Burnley,MID,5.6,51,OK,9.11,4.0,1.0,51.0,BUR,1159.6,1193.5333333333333,1159.6,0.04
Zubimendi,Arsenal,MID,5.4,50,OK,9.26,7.0,1.0,50.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.04
Rogers,Aston Villa,MID,6.9,50,OK,7.25,17.0,1.0,50.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.04
Sessegnon,Fulham,MID,5.4,50,OK,9.26,7.0,1.0,50.0,FUL,1173.8,1198.8666666666666,1173.8,0.04
Anderson,Nott'm Forest,MID,5.3,50,OK,9.43,18.0,1.0,50.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.04
Saka,Arsenal,MID,10.1,49,OK,4.85,16.0,1.0,49.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.04
Sarr,Crystal Palace,MID,6.7,49,OK,7.31,6.0,1.0,49.0,CRY,1138.2666666666667,1175.8,1138.2666666666667,0.04
Dewsbury-Hall,Everton,MID,4.9,48,OK,9.8,48.0,1.0,48.0,EVE,1192.2666666666667,1180.0666666666668,1192.2666666666667,0.04
Garner,Everton,MID,5.0,48,OK,9.6,9.0,1.0,48.0,EVE,1192.2666666666667,1180.0666666666668,1192.2666666666667,0.04
Gakpo,Liverpool,MID,7.5,48,OK,6.4,3.0,1.0,48.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.04
Gibbs-White,Nott'm Forest,MID,7.3,48,DOUBT,6.58,18.0,1.0,48.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.04
Casemiro,Man Utd,MID,5.5,47,OK,8.55,5.0,1.0,47.0,MUN,1114.8,1174.2,1114.8,0.04
Isak,Liverpool,FWD,10.4,12,OK,1.15,12.0,1.0,12.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.01
Marc Guiu,Chelsea,FWD,4.2,11,OK,2.62,11.0,1.0,11.0,CHE,1211.7333333333333,1195.1333333333334,1211.7333333333333,0.01
Fullkrug,West Ham,FWD,5.6,11,OK,1.96,11.0,1.0,11.0,WHU,1180.3999999999999,1230.6666666666667,1180.3999999999999,0.01
Tzimas,Brighton,FWD,5.3,10,OK,1.89,10.0,1.0,10.0,BHA,1138.7333333333333,1177.9333333333332,1138.7333333333333,0.01
Tolu,Wolves,FWD,5.5,10,OK,1.82,10.0,1.0,10.0,WOL,1184.8666666666666,1197.9333333333334,1184.8666666666666,0.01
Nketiah,Crystal Palace,FWD,5.4,9,OK,1.67,9.0,1.0,9.0,CRY,1138.2666666666667,1175.8,1138.2666666666667,0.01
Kostoulas,Brighton,FWD,4.8,8,OK,1.67,8.0,1.0,8.0,BHA,1138.7333333333333,1177.9333333333332,1138.7333333333333,0.01
Delap,Chelsea,FWD,6.2,8,OK,1.29,8.0,1.0,8.0,CHE,1211.7333333333333,1195.1333333333334,1211.7333333333333,0.01
Enes Unal,Bournemouth,FWD,5.4,7,OK,1.3,7.0,1.0,7.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.01
Piroe,Leeds,FWD,5.0,7,OK,1.4,7.0,1.0,7.0,LEE,1182.6,1272.4,1182.6,0.01
Kolo Muani,Spurs,FWD,6.9,7,OK,1.01,7.0,1.0,7.0,TOT,1140.3999999999999,1179.6666666666665,1140.3999999999999,0.01
Broja,Burnley,FWD,5.2,6,OK,1.15,6.0,1.0,6.0,BUR,1159.6,1193.5333333333333,1159.6,0.01
Zirkzee,Man Utd,FWD,5.8,6,OK,1.03,6.0,1.0,6.0,MUN,1114.8,1174.2,1114.8,0.01
Kalimuendo,Nott'm Forest,FWD,6.0,6,OK,1.0,6.0,1.0,6.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.01
Uche,Crystal Palace,FWD,5.5,3,OK,0.55,3.0,1.0,3.0,CRY,1138.2666666666667,1175.8,1138.2666666666667,0.0
Marshall,West Ham,FWD,4.4,2,OK,0.45,2.0,1.0,2.0,WHU,1180.3999999999999,1230.6666666666667,1180.3999999999999,0.0
Havertz,Arsenal,FWD,7.3,1,DOUBT,0.14,1.0,1.0,1.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.0
Barnes,Burnley,FWD,4.3,1,OK,0.23,1.0,1.0,1.0,BUR,1159.6,1193.5333333333333,1159.6,0.0
Kusi-Asare,Fulham,FWD,4.5,1,OK,0.22,1.0,1.0,1.0,FUL,1173.8,1198.8666666666666,1173.8,0.0
Mané,Wolves,FWD,4.5,1,OK,0.22,1.0,1.0,1.0,WOL,1184.8666666666666,1197.9333333333334,1184.8666666666666,0.0
G.Jesus,Arsenal,FWD,6.4,0,DOUBT,0.0,0.0,1.0,0.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.0
Morgan,Brentford,FWD,4.4,0,OK,0.0,0.0,1.0,0.0,BRE,1159.2666666666667,1198.3333333333333,1159.2666666666667,0.0
Marsh,Crystal Palace,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,CRY,1138.2666666666667,1175.8,1138.2666666666667,0.0
Gray,Leeds,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,LEE,1182.6,1272.4,1182.6,0.0
Obi,Man Utd,FWD,4.3,0,OK,0.0,0.0,1.0,0.0,MUN,1114.8,1174.2,1114.8,0.0
Haaland,Man City,FWD,14.9,104,OK,6.98,6.0,1.1,114.4,MCI,1128.7333333333333,1145.0666666666666,1128.7333333333333,0.1
Thiago,Brentford,FWD,6.5,64,OK,9.85,17.0,1.0,64.0,BRE,1159.2666666666667,1198.3333333333333,1159.2666666666667,0.06
João Pedro,Chelsea,FWD,7.5,60,OK,8.0,8.0,1.0,60.0,CHE,1211.7333333333333,1195.1333333333334,1211.7333333333333,0.05
Welbeck,Brighton,FWD,6.6,53,OK,8.03,10.0,1.0,53.0,BHA,1138.7333333333333,1177.9333333333332,1138.7333333333333,0.05
Mateta,Crystal Palace,FWD,8.1,51,OK,6.3,3.0,1.0,51.0,CRY,1138.2666666666667,1175.8,1138.2666666666667,0.04
Richarlison,Spurs,FWD,6.4,50,OK,7.81,12.0,1.0,50.0,TOT,1140.3999999999999,1179.6666666666665,1140.3999999999999,0.04
Bowen,West Ham,FWD,7.6,50,OK,6.58,6.0,1.0,50.0,WHU,1180.3999999999999,1230.6666666666667,1180.3999999999999,0.04
Isidor,Sunderland,FWD,5.6,43,OK,7.68,4.0,1.0,43.0,SUN,1169.8666666666668,1260.2666666666667,1169.8666666666668,0.04
Woltemade,Newcastle,FWD,7.4,42,OK,5.68,7.0,1.0,42.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.04
Ekitiké,Liverpool,FWD,8.5,40,DOUBT,4.71,2.0,1.0,40.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.04
Gyökeres,Arsenal,FWD,8.8,37,DOUBT,4.2,0.0,1.0,37.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.03
Wilson,West Ham,FWD,5.8,34,OK,5.86,19.0,1.0,34.0,WHU,1180.3999999999999,1230.6666666666667,1180.3999999999999,0.03
Kroupi.Jr,Bournemouth,FWD,4.6,32,OK,6.96,3.0,1.0,32.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.03
Raúl,Fulham,FWD,6.2,31,OK,5.0,7.0,1.0,31.0,FUL,1173.8,1198.8666666666666,1173.8,0.03
Nmecha,Leeds,FWD,5.0,31,OK,6.2,16.0,1.0,31.0,LEE,1182.6,1272.4,1182.6,0.03
Evanilson,Bournemouth,FWD,7.0,30,OK,4.29,7.0,1.0,30.0,BOU,1143.1333333333332,1173.2666666666667,1143.1333333333332,0.03
Watkins,Aston Villa,FWD,8.5,29,OK,3.41,4.0,1.0,29.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.03
Foster,Burnley,FWD,5.0,29,OK,5.8,1.0,1.0,29.0,BUR,1159.6,1193.5333333333333,1159.6,0.03
Flemming,Burnley,FWD,5.3,27,OK,5.09,7.0,1.0,27.0,BUR,1159.6,1193.5333333333333,1159.6,0.02
Calvert-Lewin,Leeds,FWD,5.5,26,OK,4.73,2.0,1.0,26.0,LEE,1182.6,1272.4,1182.6,0.02
